timestamp,STILL,TILTING,ON_FOOT,WALKING,IN_VEHICLE,ON_BICYCLE,UNDEFINED,RUNNING
1680874954204,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680874970261,78.0,,7.0,7.0,4.0,6.0,2.0,
1680874986832,99.0,,,,,,1.0,
1680875002117,,100.0,,,,,,
1680875002170,97.0,,1.0,1.0,1.0,,1.0,
1680875019132,64.0,,15.0,15.0,5.0,10.0,1.0,1.0
1680875028579,,100.0,,,,,,
1680875028601,67.0,,10.0,10.0,5.0,12.0,2.0,
1680875036917,50.0,,16.0,16.0,8.0,16.0,3.0,
1680875042096,34.0,,29.0,29.0,4.0,27.0,1.0,1.0
1680875054220,,100.0,,,,,,
1680875054275,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680875059512,,100.0,,,,,,
1680875059572,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680875074857,,100.0,,,,,,
1680875074920,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680875090254,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680875105542,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680875120805,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680875136111,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680875152594,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680875166617,3.0,,81.0,81.0,7.0,2.0,2.0,
1680875181851,1.0,,96.0,96.0,1.0,1.0,1.0,
1680875198588,,,97.0,97.0,,,3.0,
1680875213804,,,96.0,96.0,1.0,,2.0,
1680875229082,1.0,,92.0,92.0,2.0,2.0,2.0,
1680875244374,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680875259658,,,84.0,84.0,13.0,,2.0,
1680875274930,,,96.0,96.0,1.0,1.0,1.0,
1680875281282,,,97.0,97.0,1.0,,2.0,
1680875295884,,100.0,,,,,,
1680875295923,1.0,,86.0,86.0,9.0,1.0,2.0,
1680875304192,,100.0,,,,,,
1680875304253,3.0,,86.0,86.0,2.0,3.0,3.0,1.0
1680875309419,1.0,,93.0,93.0,1.0,1.0,2.0,1.0
1680875318705,3.0,,85.0,85.0,2.0,5.0,2.0,2.0
1680875335148,,,96.0,96.0,,1.0,2.0,1.0
1680875352093,,100.0,,,,,,
1680875352143,,,96.0,96.0,,1.0,3.0,
1680875367425,,,96.0,96.0,,1.0,2.0,1.0
1680875374132,,,96.0,96.0,,1.0,3.0,
1680875390129,1.0,,96.0,96.0,,1.0,2.0,
1680875405386,1.0,,96.0,96.0,,,3.0,
1680875411111,,,97.0,97.0,,1.0,1.0,1.0
1680875427149,,,96.0,96.0,,1.0,2.0,1.0
1680875442344,1.0,,97.0,97.0,,,2.0,
1680875457556,1.0,,96.0,96.0,,1.0,1.0,1.0
1680875464129,1.0,,96.0,96.0,,1.0,1.0,1.0
1680875470001,,,97.0,97.0,,,3.0,
1680875476129,,,97.0,97.0,,,3.0,
1680875481352,1.0,,97.0,97.0,,1.0,1.0,
1680875488102,,,97.0,97.0,,,2.0,1.0
1680875504101,,,97.0,97.0,,,3.0,
1680875521102,,,96.0,96.0,,1.0,3.0,
1680875537051,1.0,,97.0,97.0,,1.0,1.0,
1680875553079,1.0,,96.0,96.0,,1.0,2.0,
1680875564767,,,97.0,97.0,,1.0,1.0,1.0
1680875571120,,,97.0,97.0,,1.0,1.0,1.0
1680875587079,1.0,,96.0,96.0,1.0,1.0,1.0,
1680875602305,1.0,,96.0,96.0,,1.0,1.0,1.0
1680875620111,,,95.0,95.0,,,2.0,3.0
1680875627393,,,93.0,93.0,,1.0,1.0,5.0
1680875633086,,,94.0,94.0,,1.0,1.0,4.0
1680875650086,,,97.0,97.0,,1.0,1.0,1.0
1680875666084,1.0,,96.0,96.0,,,1.0,2.0
1680875684068,1.0,,96.0,96.0,,1.0,2.0,
1680875699194,1.0,,96.0,96.0,,,2.0,1.0
1680875704408,,100.0,,,,,,
1680875704441,1.0,,91.0,91.0,1.0,4.0,3.0,
1680875721135,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680875736370,97.0,,,,1.0,,1.0,
1680875748869,96.0,,1.0,1.0,2.0,,,
1680875754029,56.0,,6.0,6.0,25.0,1.0,1.0,
1680875769323,33.0,,18.0,18.0,23.0,3.0,2.0,
1680875785584,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680875800751,39.0,,10.0,10.0,33.0,2.0,2.0,
1680875815071,39.0,,23.0,23.0,17.0,5.0,2.0,
1680875830196,96.0,,1.0,1.0,1.0,,1.0,
1680875845429,99.0,,,,,,1.0,
1680875860666,97.0,,,,2.0,,1.0,
1680875875923,97.0,,,,1.0,,2.0,
1680875891118,98.0,,,,,,2.0,
1680875906304,92.0,,2.0,2.0,3.0,,1.0,
1680875921493,45.0,,12.0,12.0,20.0,3.0,2.0,
1680875936659,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680875951881,97.0,,,,1.0,,2.0,
1680875968218,50.0,,14.0,14.0,22.0,2.0,2.0,
1680875973466,79.0,,1.0,1.0,13.0,,2.0,
1680875979850,98.0,,,,,,2.0,
1680875995114,45.0,,9.0,9.0,35.0,1.0,2.0,
1680876010324,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876025570,99.0,,,,,,1.0,
1680876040746,72.0,,7.0,7.0,14.0,2.0,1.0,
1680876047330,70.0,,8.0,8.0,11.0,2.0,2.0,
1680876054620,45.0,,8.0,8.0,26.0,1.0,2.0,
1680876059866,46.0,,10.0,10.0,22.0,1.0,2.0,
1680876065061,30.0,,21.0,21.0,23.0,3.0,2.0,
1680876070292,34.0,,6.0,6.0,33.0,1.0,3.0,
1680876075513,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876080698,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876085916,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876091143,38.0,,6.0,6.0,28.0,1.0,2.0,
1680876096292,58.0,,4.0,4.0,20.0,1.0,2.0,
1680876101556,33.0,,7.0,7.0,32.0,2.0,3.0,
1680876106729,52.0,,4.0,4.0,21.0,1.0,1.0,
1680876111969,40.0,,4.0,4.0,33.0,1.0,3.0,
1680876117188,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876122312,97.0,,,,2.0,,1.0,
1680876127458,97.0,,,,1.0,,2.0,
1680876132641,97.0,,,,1.0,,2.0,
1680876147895,99.0,,,,,,1.0,
1680876163151,97.0,,,,1.0,,1.0,
1680876180159,71.0,,1.0,1.0,20.0,,1.0,
1680876195458,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876203769,19.0,,2.0,2.0,73.0,,1.0,
1680876210707,66.0,,3.0,3.0,15.0,1.0,2.0,
1680876215953,96.0,,,,1.0,,2.0,
1680876231128,97.0,,,,1.0,,2.0,
1680876246399,60.0,,12.0,12.0,14.0,4.0,1.0,
1680876261589,66.0,,9.0,9.0,9.0,6.0,2.0,
1680876282345,61.0,,12.0,12.0,12.0,4.0,1.0,
1680876297581,98.0,,,,,,2.0,
1680876313321,,100.0,,,,,,
1680876313356,69.0,,16.0,16.0,5.0,4.0,2.0,
1680876328672,,100.0,,,,,,
1680876328736,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876344022,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876357834,,100.0,,,,,,
1680876357872,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876364122,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876369294,,100.0,,,,,,
1680876369333,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876381495,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876389433,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876405756,,100.0,,,,,,
1680876405794,48.0,,27.0,27.0,9.0,7.0,2.0,
1680876421873,,100.0,,,,,,
1680876421908,96.0,,2.0,2.0,,,2.0,
1680876437103,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876453423,,100.0,,,,,,
1680876453467,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876466933,,100.0,,,,,,
1680876466941,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876474807,,,93.0,93.0,2.0,,3.0,
1680876486358,,100.0,,,,,,
1680876486426,,,96.0,96.0,1.0,,2.0,
1680876492312,,100.0,,,,,,
1680876492351,,,96.0,96.0,,1.0,2.0,1.0
1680876500652,1.0,,95.0,95.0,,1.0,2.0,1.0
1680876505846,1.0,,96.0,96.0,,,1.0,2.0
1680876522171,,,96.0,96.0,,1.0,2.0,1.0
1680876539106,2.0,,94.0,94.0,,,2.0,2.0
1680876555122,2.0,,88.0,88.0,1.0,3.0,1.0,4.0
1680876570360,2.0,,82.0,82.0,2.0,9.0,1.0,4.0
1680876575704,6.0,,87.0,87.0,1.0,3.0,2.0,1.0
1680876591015,8.0,,83.0,83.0,3.0,2.0,2.0,1.0
1680876606272,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876621509,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876637053,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876652323,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876657553,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876665549,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876670809,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876676077,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876683080,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876698370,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876715119,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876731131,54.0,,34.0,34.0,4.0,4.0,2.0,
1680876747056,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876763127,4.0,,82.0,82.0,6.0,3.0,3.0,1.0
1680876780263,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876785510,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876793135,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876798674,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876804086,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876809399,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876816069,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876822057,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876828050,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876834078,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876839382,50.0,,43.0,43.0,1.0,3.0,2.0,
1680876845587,67.0,,28.0,28.0,1.0,2.0,2.0,
1680876850847,96.0,,2.0,2.0,1.0,,1.0,
1680876856119,98.0,,,,1.0,,1.0,
1680876871356,98.0,,1.0,1.0,,,1.0,
1680876886641,99.0,,,,,,1.0,
1680876901845,51.0,,11.0,11.0,30.0,1.0,1.0,
1680876918212,57.0,,24.0,24.0,11.0,2.0,1.0,
1680876922862,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876939285,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876954599,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680876969898,37.0,,27.0,27.0,23.0,3.0,2.0,
1680876985225,53.0,,25.0,25.0,11.0,6.0,2.0,
1680877000510,52.0,,29.0,29.0,12.0,2.0,2.0,
1680877015732,58.0,,33.0,33.0,2.0,2.0,2.0,1.0
1680877025917,12.0,,82.0,82.0,1.0,1.0,3.0,1.0
1680877031179,5.0,,89.0,89.0,1.0,1.0,3.0,1.0
1680877040114,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680877055405,6.0,,88.0,88.0,,2.0,3.0,1.0
1680877069406,,100.0,,,,,,
1680877069452,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680877074619,,100.0,,,,,,
1680877074659,9.0,,82.0,82.0,1.0,3.0,2.0,2.0
1680877080133,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680877093236,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680877098383,6.0,,83.0,83.0,3.0,3.0,2.0,1.0
1680877103543,4.0,,83.0,83.0,3.0,6.0,1.0,1.0
1680877111780,1.0,,95.0,95.0,,1.0,1.0,2.0
1680877116929,1.0,,96.0,96.0,,1.0,1.0,1.0
1680877132141,1.0,,93.0,93.0,,2.0,2.0,2.0
1680877141715,,100.0,,,,,,
1680877141772,,,96.0,96.0,,1.0,3.0,
1680877146977,1.0,,90.0,90.0,,4.0,1.0,4.0
1680877165254,1.0,,95.0,95.0,,,2.0,2.0
1680877180457,1.0,,96.0,96.0,,,3.0,
1680877197055,,,96.0,96.0,,,2.0,2.0
1680877214035,1.0,,96.0,96.0,,1.0,1.0,1.0
1680877229299,1.0,,96.0,96.0,,,2.0,1.0
1680877246061,2.0,,95.0,95.0,,,1.0,2.0
1680877252123,1.0,,93.0,93.0,,,3.0,3.0
1680877268149,1.0,,91.0,91.0,,,2.0,6.0
1680877285245,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680877291110,,,84.0,84.0,,,2.0,14.0
1680863224434,100.0,,,,,,,
1680863236548,100.0,,,,,,,
1680863265333,100.0,,,,,,,
1680863276116,99.0,,,,,,1.0,
1680863291391,99.0,,,,,,1.0,
1680863306635,99.0,,,,,,1.0,
1680863497909,100.0,,,,,,,
1680863537676,100.0,,,,,,,
1680865744896,87.0,,3.0,3.0,4.0,2.0,2.0,
1680865755920,96.0,,1.0,1.0,1.0,,1.0,
1680865758084,99.0,,,,1.0,,,
1680865758864,98.0,,,,1.0,,1.0,
1680865761035,98.0,,,,,,2.0,
1680865761144,98.0,,,,1.0,,1.0,
1680865761628,100.0,,,,,,,
1680865774805,99.0,,,,,,1.0,
1680865790027,97.0,,,,1.0,,2.0,
1680865805249,,100.0,,,,,,
1680865805286,98.0,,1.0,1.0,,,1.0,
1680865820529,99.0,,,,,,1.0,
1680865835750,99.0,,,,,,1.0,
1680865850968,99.0,,,,,,1.0,
1680865867710,99.0,,,,,,1.0,
1680865882952,99.0,,,,,,1.0,
1680865898200,99.0,,,,,,1.0,
1680865913468,99.0,,,,,,1.0,
1680865928748,99.0,,,,,,1.0,
1680865944006,99.0,,,,,,1.0,
1680865959256,96.0,,1.0,1.0,1.0,,1.0,
1680865974501,99.0,,,,,,1.0,
1680865989776,99.0,,,,,,1.0,
1680866005147,96.0,,1.0,1.0,2.0,,,
1680866020413,97.0,,1.0,1.0,1.0,,,
1680866035663,99.0,,,,,,1.0,
1680866050908,99.0,,,,,,1.0,
1680866067321,99.0,,,,,,1.0,
1680866082903,99.0,,,,,,1.0,
1680866098184,99.0,,,,,,1.0,
1680866113423,99.0,,,,,,1.0,
1680866119087,98.0,,,,1.0,,1.0,
1680866134357,100.0,,,,,,,
1680866149607,96.0,,1.0,1.0,1.0,,1.0,
1680866164870,55.0,,1.0,1.0,41.0,,1.0,
1680866180123,99.0,,,,,,1.0,
1680866195354,99.0,,,,,,1.0,
1680866210650,97.0,,,,1.0,,2.0,
1680866225934,99.0,,,,,,1.0,
1680866241222,99.0,,,,,,1.0,
1680866256497,99.0,,,,,,1.0,
1680866271748,99.0,,,,,,1.0,
1680866287004,98.0,,,,,,2.0,
1680866302271,99.0,,,,,,1.0,
1680866317552,99.0,,,,,,1.0,
1680866332801,99.0,,,,,,1.0,
1680866348094,99.0,,,,,,1.0,
1680866363372,99.0,,,,,,1.0,
1680866378595,99.0,,,,,,1.0,
1680866393917,99.0,,,,,,1.0,
1680866409227,99.0,,,,,,1.0,
1680866424572,97.0,,,,1.0,,2.0,
1680866439773,81.0,,5.0,5.0,8.0,2.0,1.0,
1680866454984,99.0,,,,,,1.0,
1680866470162,99.0,,,,,,1.0,
1680866485418,99.0,,,,,,1.0,
1680866501914,99.0,,,,,,1.0,
1680866517036,98.0,,,,1.0,,1.0,
1680866532253,99.0,,,,,,1.0,
1680866547533,99.0,,,,,,1.0,
1680866562768,99.0,,,,,,1.0,
1680866578035,99.0,,,,,,1.0,
1680866593263,99.0,,,,,,1.0,
1680866608651,99.0,,,,,,1.0,
1680866623888,99.0,,,,,,1.0,
1680866640267,99.0,,,,,,1.0,
1680866655532,99.0,,,,,,1.0,
1680866670816,99.0,,,,,,1.0,
1680866687248,99.0,,,,,,1.0,
1680866694798,99.0,,,,1.0,,,
1680866710035,96.0,,1.0,1.0,1.0,,2.0,
1680866725348,97.0,,,,2.0,,1.0,
1680866740522,96.0,,1.0,1.0,1.0,,2.0,
1680866755764,99.0,,,,,,1.0,
1680866773748,99.0,,,,,,1.0,
1680866780851,97.0,,1.0,1.0,1.0,,1.0,
1680866796136,99.0,,,,,,1.0,
1680866811410,99.0,,,,,,1.0,
1680866826684,85.0,,2.0,2.0,6.0,,2.0,
1680866841965,96.0,,1.0,1.0,1.0,,2.0,
1680866857190,97.0,,1.0,1.0,1.0,,,
1680866872466,99.0,,,,1.0,,,
1680866887773,99.0,,,,,,1.0,
1680866903031,99.0,,,,,,1.0,
1680866918280,99.0,,,,,,1.0,
1680866933494,99.0,,,,,,1.0,
1680866937007,99.0,,,,,,1.0,
1680866953629,99.0,,,,,,1.0,
1680866968876,99.0,,,,,,1.0,
1680866984354,99.0,,,,,,1.0,
1680867001506,99.0,,,,,,1.0,
1680867015507,99.0,,,,,,1.0,
1680867030798,99.0,,,,,,1.0,
1680867046084,99.0,,,,,,1.0,
1680867061325,99.0,,,,,,1.0,
1680867076593,99.0,,,,,,1.0,
1680867091900,99.0,,,,,,1.0,
1680867107166,99.0,,,,,,1.0,
1680867110962,84.0,,3.0,3.0,6.0,,2.0,
1680867126174,96.0,,1.0,1.0,1.0,,1.0,
1680867142557,97.0,,,,2.0,,1.0,
1680867157731,99.0,,,,,,1.0,
1680867171916,99.0,,,,,,1.0,
1680867188050,99.0,,,,,,1.0,
1680867195761,98.0,,,,,,2.0,
1680867201140,99.0,,,,,,1.0,
1680867216423,,100.0,,,,,,
1680867216469,75.0,,12.0,12.0,4.0,4.0,3.0,
1680867231296,,100.0,,,,,,
1680867231352,57.0,,21.0,21.0,10.0,2.0,2.0,
1680867239335,,100.0,,,,,,
1680867239363,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680867244496,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680867266214,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680867284563,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680867289878,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680867295203,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680867300470,,,89.0,89.0,4.0,2.0,3.0,
1680867309047,,,82.0,82.0,12.0,,2.0,
1680867323180,1.0,,91.0,91.0,1.0,4.0,2.0,
1680867338471,,,86.0,86.0,10.0,1.0,1.0,
1680867353759,,,92.0,92.0,6.0,,1.0,
1680867369066,,,96.0,96.0,2.0,1.0,1.0,
1680867384359,,,96.0,96.0,2.0,,1.0,
1680867391205,,,96.0,96.0,2.0,,1.0,
1680867397165,1.0,,96.0,96.0,,1.0,2.0,
1680867402406,,,97.0,97.0,,1.0,2.0,
1680867407623,,,97.0,97.0,,,3.0,
1680867412872,,,98.0,98.0,,,2.0,
1680867419179,1.0,,96.0,96.0,,1.0,2.0,
1680867435207,1.0,,96.0,96.0,,1.0,2.0,
1680867450456,1.0,,96.0,96.0,,1.0,2.0,
1680867465685,,,96.0,96.0,,1.0,3.0,
1680867481201,,,97.0,97.0,,1.0,2.0,
1680867486426,1.0,,96.0,96.0,,1.0,2.0,
1680867502157,1.0,,96.0,96.0,,1.0,2.0,
1680867519482,1.0,,96.0,96.0,,1.0,2.0,
1680867536202,,,97.0,97.0,,,2.0,1.0
1680867551454,,,97.0,97.0,,1.0,2.0,
1680867558129,1.0,,96.0,96.0,,1.0,2.0,
1680867574211,,,98.0,98.0,,,2.0,
1680867589485,,,97.0,97.0,,1.0,2.0,
1680867596138,1.0,,96.0,96.0,,1.0,2.0,
1680867612207,,,97.0,97.0,,,3.0,
1680867627633,,,96.0,96.0,,1.0,3.0,
1680867644219,,,97.0,97.0,,,3.0,
1680867661224,,,98.0,98.0,,,2.0,
1680867676460,,,97.0,97.0,,,3.0,
1680867692233,,,95.0,95.0,1.0,,3.0,
1680867707536,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680867713308,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680867720253,5.0,,82.0,82.0,5.0,5.0,1.0,1.0
1680867726196,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680867744201,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680867760303,,100.0,,,,,,
1680867760342,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680867775568,,100.0,,,,,,
1680867775612,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680867791981,,100.0,,,,,,
1680867792045,96.0,,1.0,1.0,,,3.0,
1680867807243,99.0,,,,,,1.0,
1680867822500,99.0,,,,,,1.0,
1680867837694,99.0,,,,,,1.0,
1680867853074,97.0,,1.0,1.0,1.0,,1.0,
1680867868339,49.0,,14.0,14.0,24.0,2.0,2.0,
1680867883505,40.0,,26.0,26.0,20.0,8.0,3.0,
1680867900207,52.0,,24.0,24.0,12.0,3.0,2.0,
1680867906393,97.0,,,,1.0,,1.0,
1680867921645,97.0,,1.0,1.0,1.0,,1.0,
1680867936870,54.0,,23.0,23.0,14.0,5.0,2.0,1.0
1680867952015,96.0,,2.0,2.0,1.0,,1.0,
1680867967262,95.0,,1.0,1.0,2.0,,2.0,
1680867982502,98.0,,,,1.0,,,
1680867997732,98.0,,,,,,2.0,
1680868012932,96.0,,1.0,1.0,1.0,,1.0,
1680868028701,99.0,,,,,,1.0,
1680868043987,75.0,,1.0,1.0,17.0,,2.0,
1680868060183,96.0,,1.0,1.0,1.0,,1.0,
1680868075915,97.0,,,,1.0,,2.0,
1680868091112,99.0,,,,,,1.0,
1680868099555,96.0,,1.0,1.0,1.0,,2.0,
1680868104780,97.0,,1.0,1.0,1.0,,1.0,
1680868121160,97.0,,,,1.0,,2.0,
1680868136397,99.0,,,,,,1.0,
1680868152146,98.0,,1.0,1.0,,,1.0,
1680868167153,,100.0,,,,,,
1680868167255,97.0,,1.0,1.0,1.0,,1.0,
1680868182458,71.0,,6.0,6.0,16.0,,2.0,
1680868194276,97.0,,1.0,1.0,,,2.0,
1680868209434,70.0,,19.0,19.0,5.0,2.0,1.0,
1680868224590,82.0,,2.0,2.0,8.0,1.0,2.0,
1680868239825,78.0,,10.0,10.0,6.0,1.0,1.0,
1680868255007,98.0,,1.0,1.0,,,1.0,
1680868270128,100.0,,,,,,,
1680868285271,97.0,,1.0,1.0,,,2.0,
1680868399684,100.0,,,,,,,
1680868420242,67.0,,15.0,15.0,8.0,3.0,1.0,
1680868447382,100.0,,,,,,,
1680868462653,98.0,,1.0,1.0,,,1.0,
1680868477856,100.0,,,,,,,
1680868488411,99.0,,,,,,1.0,
1680868503597,97.0,,1.0,1.0,1.0,,1.0,
1680868518873,94.0,,3.0,3.0,1.0,,2.0,
1680868534100,96.0,,1.0,1.0,1.0,,2.0,
1680868549385,98.0,,,,,,2.0,
1680868564663,97.0,,,,1.0,,2.0,
1680868580743,94.0,,,,3.0,,2.0,
1680868596025,97.0,,,,2.0,,1.0,
1680868611299,94.0,,1.0,1.0,4.0,,,
1680868626581,96.0,,1.0,1.0,1.0,,2.0,
1680868641795,98.0,,,,,,2.0,
1680868657119,94.0,,1.0,1.0,3.0,,1.0,
1680868672555,67.0,,12.0,12.0,10.0,2.0,2.0,
1680868688053,71.0,,17.0,17.0,5.0,2.0,2.0,
1680868703327,,100.0,,,,,,
1680868703378,95.0,,2.0,2.0,1.0,1.0,1.0,
1680868718649,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1680868733906,57.0,,22.0,22.0,8.0,6.0,3.0,
1680868749122,55.0,,19.0,19.0,16.0,2.0,1.0,
1680868764264,,100.0,,,,,,
1680868764302,99.0,,,,,,1.0,
1680868779549,97.0,,,,1.0,,2.0,
1680868794772,97.0,,1.0,1.0,1.0,,,
1680868809995,96.0,,1.0,1.0,1.0,,2.0,
1680868825294,47.0,,12.0,12.0,34.0,1.0,3.0,
1680868840479,97.0,,1.0,1.0,1.0,,1.0,
1680868855666,96.0,,1.0,1.0,1.0,,1.0,
1680868870839,98.0,,,,,,2.0,
1680868886059,97.0,,,,1.0,,1.0,
1680868901369,98.0,,,,1.0,,1.0,
1680868916628,96.0,,,,3.0,,1.0,
1680868931886,76.0,,4.0,4.0,10.0,1.0,2.0,
1680868948666,81.0,,1.0,1.0,11.0,,1.0,
1680868963149,99.0,,,,,,1.0,
1680868981139,97.0,,,,1.0,,2.0,
1680868996497,99.0,,,,1.0,,,
1680869001517,99.0,,,,,,1.0,
1680869016741,99.0,,,,,,1.0,
1680869031893,98.0,,,,,,2.0,
1680869047559,99.0,,,,,,1.0,
1680869062732,96.0,,1.0,1.0,1.0,,1.0,
1680869077932,99.0,,,,,,1.0,
1680869093177,98.0,,,,,,2.0,
1680869108385,96.0,,1.0,1.0,2.0,,,
1680869123604,99.0,,,,,,1.0,
1680869138800,97.0,,,,1.0,,2.0,
1680869154022,96.0,,1.0,1.0,1.0,,1.0,
1680869169438,97.0,,,,2.0,,1.0,
1680869184437,99.0,,,,,,1.0,
1680869199611,97.0,,1.0,1.0,1.0,,,
1680869214871,99.0,,,,,,1.0,
1680869230296,99.0,,,,,,1.0,
1680869245536,97.0,,,,1.0,,2.0,
1680869483279,100.0,,,,,,,
1680869503936,,100.0,,,,,,
1680869503996,100.0,,,,,,,
1680869532166,100.0,,,,,,,
1680869547432,99.0,,,,,,1.0,
1680869553606,,100.0,,,,,,
1680869553684,91.0,,2.0,2.0,2.0,1.0,2.0,
1680869569357,,100.0,,,,,,
1680869569394,90.0,,5.0,5.0,,2.0,3.0,
1680869584636,97.0,,1.0,1.0,,,2.0,
1680869601188,96.0,,1.0,1.0,1.0,,2.0,
1680869612351,99.0,,,,,,1.0,
1680869619383,96.0,,1.0,1.0,1.0,,2.0,
1680869634751,92.0,,4.0,4.0,,2.0,2.0,
1680869650076,99.0,,,,,,1.0,
1680869665342,97.0,,1.0,1.0,1.0,,1.0,
1680869680738,97.0,,1.0,1.0,,,2.0,
1680869695984,98.0,,,,,,2.0,
1680869703154,96.0,,2.0,2.0,1.0,,1.0,
1680869718311,,100.0,,,,,,
1680869718349,80.0,,10.0,10.0,4.0,1.0,2.0,
1680869733571,76.0,,11.0,11.0,8.0,2.0,1.0,
1680869748830,97.0,,1.0,1.0,,,2.0,
1680869764162,,100.0,,,,,,
1680869764210,79.0,,16.0,16.0,1.0,1.0,2.0,
1680869779464,99.0,,,,,,1.0,
1680869794691,99.0,,,,,,1.0,
1680869809916,96.0,,2.0,2.0,,,2.0,
1680869825158,99.0,,,,,,1.0,
1680869840419,97.0,,1.0,1.0,,,2.0,
1680869855674,96.0,,1.0,1.0,1.0,,1.0,
1680869870957,98.0,,1.0,1.0,,,1.0,
1680869886216,100.0,,,,,,,
1680869901492,97.0,,,,,,3.0,
1680869916856,,100.0,,,,,,
1680869916905,99.0,,,,,,1.0,
1680869932189,97.0,,1.0,1.0,2.0,,,
1680869947498,,100.0,,,,,,
1680869947544,49.0,,5.0,5.0,33.0,1.0,1.0,
1680869962820,99.0,,,,,,1.0,
1680869968063,96.0,,1.0,1.0,1.0,,1.0,
1680869983360,99.0,,,,,,1.0,
1680870000226,98.0,,,,1.0,,1.0,
1680870012460,57.0,,10.0,10.0,14.0,6.0,3.0,
1680870017733,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
