timestamp,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,STILL,TILTING
1680609368886,1.0,25.0,7.0,12.0,12.0,,33.0,
1680609386027,,,,,,,,100.0
1680609386070,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1680609403152,2.0,,,,,,98.0,
1680609420230,1.0,1.0,,1.0,1.0,,96.0,
1680609437339,1.0,,,,,,99.0,
1680609454412,1.0,,,,,,99.0,
1680609471499,1.0,,,,,,99.0,
1680609488568,1.0,,,,,,99.0,
1680609505650,1.0,,,,,,99.0,
1680609522757,1.0,,,,,,99.0,
1680609536053,1.0,,,,,,99.0,
1680609553144,1.0,,,,,,99.0,
1680609570238,1.0,,,,,,99.0,
1680609587532,1.0,1.0,,1.0,1.0,,96.0,
1680609604616,1.0,,,,,,99.0,
1680609621706,1.0,,,,,,99.0,
1680609638805,1.0,,,,,,99.0,
1680609655909,1.0,,,,,,99.0,
1680609672979,3.0,,,,,,97.0,
1680609690102,1.0,1.0,,1.0,1.0,,97.0,
1680609707070,2.0,2.0,,2.0,2.0,,93.0,
1680609718851,1.0,,,1.0,1.0,,98.0,
1680609736200,,,,,,,,100.0
1680609736209,2.0,1.0,,,,,97.0,
1680609753018,1.0,,,,,,99.0,
1680609770108,1.0,,,,,,99.0,
1680609787118,1.0,,,,,,99.0,
1680609804107,1.0,,,,,,99.0,
1680609821106,1.0,,,,,,99.0,
1680609838173,1.0,,,,,,99.0,
1680609855179,1.0,,,,,,99.0,
1680609872182,1.0,,,,,,99.0,
1680609889195,1.0,,,,,,99.0,
1682240298720,,,,,,,,100.0
1682240298757,2.0,1.0,,1.0,1.0,,96.0,
1682240315855,,1.0,,1.0,1.0,,97.0,
1682240328626,,,,,,,,100.0
1682240328652,1.0,1.0,,,,,98.0,
1682240345814,,,,,,,,100.0
1682240345843,2.0,9.0,3.0,4.0,4.0,,75.0,
1682240363019,,,,,,,,100.0
1682240363054,2.0,11.0,7.0,4.0,4.0,,73.0,
1682240380216,1.0,17.0,30.0,11.0,11.0,1.0,34.0,
1682240397694,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682240414896,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682240433217,2.0,22.0,17.0,14.0,14.0,1.0,33.0,
1682240452218,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682240469394,1.0,83.0,,,,,,
1682240486659,,,,,,,,100.0
1682240486686,1.0,81.0,,1.0,1.0,,2.0,
1682240511600,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682240528773,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682240547215,2.0,83.0,,9.0,9.0,,4.0,
1682240565219,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682240582355,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682240599530,,,,,,,,100.0
1682240599584,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682240617152,,,,,,,,100.0
1682240617179,1.0,,1.0,96.0,96.0,1.0,1.0,
1682240634324,,,,,,,,100.0
1682240634359,1.0,,1.0,93.0,93.0,5.0,,
1682240651509,,,,,,,,100.0
1682240651541,,,,93.0,93.0,7.0,,
1682240668728,2.0,,3.0,82.0,82.0,12.0,1.0,
1682240685811,1.0,,,95.0,95.0,4.0,,
1682240702842,2.0,1.0,5.0,82.0,82.0,5.0,4.0,
1682240719929,,,,,,,,100.0
1682240719973,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682240737028,,,,,,,,100.0
1682240737058,2.0,3.0,23.0,24.0,24.0,1.0,46.0,
1682240753998,,,,,,,,100.0
1682240754018,1.0,,1.0,96.0,96.0,1.0,1.0,
1682240770996,2.0,,1.0,96.0,96.0,,1.0,
1682240789084,,,,,,,,100.0
1682240789114,1.0,,1.0,96.0,96.0,1.0,1.0,
1682240806268,,,,,,,,100.0
1682240806297,1.0,3.0,6.0,83.0,83.0,1.0,5.0,
1682240824706,1.0,,,,,,99.0,
1682240841901,1.0,,,,,,99.0,
1682240859007,1.0,,,,,,99.0,
1682240876113,1.0,,,,,,99.0,
1682240893198,1.0,,,,,,99.0,
1682240910317,1.0,,,,,,99.0,
1682240928110,1.0,,,,,,99.0,
1682240945863,1.0,,,,,,99.0,
1682240962880,1.0,,,,,,99.0,
1682240980078,1.0,,,,,,99.0,
1682240997182,1.0,,,,,,99.0,
1682241015139,1.0,,,,,,99.0,
1682241033536,1.0,,,1.0,1.0,,98.0,
1682241050478,,,,,,,,100.0
1682241050497,3.0,,,,,,97.0,
1682241067551,,,,,,,,100.0
1682241067585,2.0,1.0,1.0,6.0,6.0,,90.0,
1682241084622,3.0,5.0,15.0,18.0,18.0,,58.0,
1682241101671,2.0,2.0,40.0,10.0,10.0,,46.0,
1682241118662,,,,,,,,100.0
1682241118690,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682241135710,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682241152768,,,,,,,,100.0
1682241152807,1.0,,,2.0,2.0,,97.0,
1682241170150,1.0,1.0,2.0,5.0,5.0,,91.0,
1682241186970,1.0,,,,,,99.0,
1682241204078,1.0,,,,,,99.0,
1682241221217,1.0,,,,,,99.0,
1682241240142,1.0,,,,,,99.0,
1682241257245,1.0,,,,,,99.0,
1682241274430,1.0,,,,,,99.0,
1682241292150,1.0,,,,,,99.0,
1682241309250,1.0,,,,,,99.0,
1682241327172,1.0,,,,,,99.0,
1682241345149,1.0,,,,,,99.0,
1682241362354,1.0,,,,,,99.0,
1682241379480,1.0,,,,,,99.0,
1682241396579,1.0,,,,,,99.0,
1682241413677,1.0,,,,,,99.0,
1682241430773,1.0,,,,,,99.0,
1682241447994,1.0,,,,,,99.0,
1682241465104,1.0,,,,,,99.0,
1682241482208,1.0,,,,,,99.0,
1682241499324,1.0,,,,,,99.0,
1682241511134,1.0,,,,,,99.0,
1682241528716,1.0,,,,,,99.0,
1682241545909,1.0,,,,,,99.0,
1682241563000,1.0,,,,,,99.0,
1682241580093,1.0,,,,,,99.0,
1682241597402,1.0,,,,,,99.0,
1682241614519,1.0,,,,,,99.0,
1682241631609,1.0,,,,,,99.0,
1682241648723,1.0,,,,,,99.0,
1682242737810,,,,,,,,100.0
1682242737819,3.0,1.0,3.0,87.0,87.0,3.0,2.0,
1682242775192,,,,,,,,100.0
1682242775236,3.0,,,95.0,95.0,2.0,,
1682242792456,2.0,,1.0,86.0,86.0,3.0,8.0,
1682242809644,1.0,,1.0,18.0,18.0,,80.0,
1682242828075,1.0,,,1.0,1.0,,98.0,
1682242845139,1.0,,,1.0,1.0,,98.0,
1682242862235,1.0,,,,,,99.0,
1682242879300,,,,1.0,1.0,,99.0,
1682242896439,1.0,,,3.0,3.0,,96.0,
1682242921632,1.0,,,2.0,2.0,,97.0,
1682242938702,2.0,,,1.0,1.0,,97.0,
1682242957176,2.0,,1.0,19.0,19.0,,78.0,
1682242974332,,,,,,,100.0,
1682242991431,,,,1.0,1.0,,99.0,
1682243008593,3.0,1.0,2.0,83.0,83.0,,11.0,
1682243027176,,,,,,,,100.0
1682243027208,2.0,,,91.0,91.0,1.0,6.0,
1682243044431,2.0,4.0,2.0,28.0,28.0,,62.0,
1682243063197,1.0,,,2.0,2.0,,97.0,
1682243080361,2.0,13.0,3.0,25.0,25.0,,52.0,
1682243104612,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243121828,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243139004,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243156172,,,,,,,,100.0
1682243156202,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243172676,,,,,,,,100.0
1682243172736,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243177822,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243185739,2.0,26.0,5.0,24.0,24.0,,29.0,
1682243190952,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243207912,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243224871,2.0,5.0,9.0,35.0,35.0,,48.0,
1682243239251,3.0,11.0,6.0,17.0,17.0,,62.0,
1682243256025,,,,,,,,100.0
1682243256059,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243273234,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243290411,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243307604,,,,,,,,100.0
1682243307630,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243326197,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243343366,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243367268,,,,,,,,100.0
1682243367285,1.0,73.0,1.0,7.0,7.0,,5.0,
1682243384329,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243401294,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243418302,1.0,8.0,16.0,23.0,23.0,1.0,45.0,
1682243435470,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243452536,1.0,96.0,,,,,2.0,
1682243469661,1.0,96.0,,,,,2.0,
1682243485012,3.0,89.0,,,,,3.0,
1682243501977,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243522414,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243531902,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243537598,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243542721,2.0,17.0,16.0,26.0,26.0,1.0,31.0,
1682243547731,1.0,1.0,,1.0,1.0,,97.0,
1682243553038,1.0,,,,,,99.0,
1682243556725,1.0,1.0,,1.0,1.0,,97.0,
1682243574996,,,,,,,,100.0
1682243575022,,,,,,,100.0,
1682243594442,1.0,,,,,,99.0,
1682243611923,1.0,,,,,,99.0,
1682243629096,1.0,18.0,,,,,74.0,
1682243646286,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243663467,,81.0,,,,,,
1682243682187,1.0,90.0,,,,,,
1682243700189,1.0,74.0,,,,,2.0,
1682243718229,2.0,79.0,,,,,7.0,
1682243743180,1.0,,,,,,99.0,
1682243760273,1.0,,,,,,99.0,
1682243778113,1.0,,,,,,99.0,
1682243795270,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243812432,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243814148,,,,,,,,100.0
1682243832960,,,,,,,,100.0
1682243833003,2.0,,,,,,98.0,
1682243838147,,,,,,,,100.0
1682243838188,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243843335,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243860522,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243877722,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243894932,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243913173,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243930350,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682243948202,1.0,73.0,,8.0,8.0,,6.0,
1682243966421,1.0,,,,,,99.0,
1682243983642,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682244000791,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682244017352,1.0,,,,,,99.0,
1682244034455,1.0,,,,,,99.0,
1682244051559,1.0,,,,,,99.0,
1682244068652,1.0,,,,,,99.0,
1682244087118,1.0,,,,,,99.0,
1682244105119,1.0,,,,,,99.0,
1682244124122,1.0,,,,,,99.0,
1682244142110,1.0,,,,,,99.0,
1682244160182,2.0,81.0,,4.0,4.0,,7.0,
1682244177367,1.0,92.0,,,,,1.0,
1682244200382,2.0,88.0,,,,,1.0,
1682244217573,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682244236195,3.0,22.0,4.0,26.0,26.0,,29.0,
1682244253343,2.0,83.0,,,,,,
1682244270429,1.0,96.0,,,,,,
1682244272620,,,,,,,,100.0
1682244293052,,,,,,,,100.0
1682244293084,1.0,,,,,,99.0,
1682244298160,2.0,9.0,13.0,35.0,35.0,1.0,38.0,
1682244303232,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682265497456,,,,,,,,100.0
1682265497486,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682265534871,,,,,,,,100.0
1682265534900,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682265552956,1.0,,,,,,99.0,
1682265570039,1.0,,,,,,99.0,
1682265587122,1.0,,,,,,99.0,
1682265604134,,,,,,,,100.0
1682265604164,2.0,1.0,,,,,97.0,
1682265621464,2.0,1.0,,,,,97.0,
1682265638403,1.0,1.0,,,,,98.0,
1682265659001,2.0,2.0,,,,,96.0,
1682265675945,1.0,12.0,,2.0,2.0,,83.0,
1682265692918,1.0,2.0,,,,,97.0,
1682265709896,1.0,2.0,,,,,97.0,
1682265726844,1.0,1.0,,,,,98.0,
1682265743785,2.0,1.0,,,,,97.0,
1682265760711,1.0,1.0,,,,,98.0,
1682265777683,2.0,1.0,,,,,97.0,
1682265794639,2.0,2.0,,,,,96.0,
1682265811645,,,,,,,,100.0
1682265811682,1.0,2.0,,1.0,1.0,,96.0,
1682265833783,1.0,,,,,,99.0,
1682265851932,1.0,,,,,,99.0,
1682265869012,1.0,,,,,,99.0,
1682265886920,1.0,,,,,,99.0,
1682265903885,,,,,,,,100.0
1682265903920,2.0,,,,,,98.0,
1682265920892,2.0,3.0,,1.0,1.0,,94.0,
1682265937904,2.0,1.0,,1.0,1.0,,96.0,
1682265955016,2.0,,,,,,98.0,
1682265973012,1.0,,,,,,99.0,
1682265990945,1.0,,,,,,99.0,
1682266008789,1.0,,,,,,99.0,
1682266025916,1.0,,,,,,99.0,
1682266043046,1.0,,,,,,99.0,
1682272094708,3.0,5.0,4.0,27.0,27.0,,56.0,
1682272111973,2.0,1.0,2.0,5.0,5.0,,90.0,
1682272146708,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272163864,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272186215,,,,,,,,100.0
1682272186251,2.0,5.0,10.0,36.0,36.0,1.0,45.0,
1682272204938,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272222923,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272240133,2.0,,1.0,20.0,20.0,,77.0,
1682272257317,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272274514,,,,1.0,1.0,,99.0,
1682272292931,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272310827,,,,4.0,4.0,,96.0,
1682272328933,2.0,,,18.0,18.0,,80.0,
1682272346109,3.0,,,83.0,83.0,,14.0,
1682272360865,,,,95.0,95.0,1.0,4.0,
1682272378933,2.0,,,92.0,92.0,2.0,4.0,
1682272397937,2.0,,,88.0,88.0,1.0,9.0,
1682272415107,,,,,,,,100.0
1682272415136,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272433914,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272451925,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272470909,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272488912,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272506944,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272525902,1.0,77.0,,3.0,3.0,,5.0,
1682272543787,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272561850,1.0,96.0,,,,,,
1682272579933,1.0,96.0,,,,,,
1682272597936,1.0,77.0,,,,,,
1682272615909,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272633922,1.0,84.0,,1.0,1.0,,,
1682272652896,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272670905,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272688941,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272706909,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272726675,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272743830,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272762915,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272780924,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272798931,2.0,89.0,,1.0,1.0,,1.0,
1682272816939,1.0,22.0,4.0,25.0,25.0,,34.0,
1682272834907,2.0,10.0,2.0,9.0,9.0,,70.0,
1682272837647,,,,,,,,100.0
1682272858706,,,,,,,,100.0
1682272858736,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272864937,3.0,1.0,5.0,81.0,81.0,1.0,9.0,
1682272882937,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272899978,,,,,,,,100.0
1682272900119,2.0,1.0,2.0,41.0,41.0,,54.0,
1682272917115,3.0,4.0,9.0,17.0,17.0,,65.0,
1682272934148,,,,,,,,100.0
1682272934192,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272951744,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682272969899,3.0,1.0,10.0,33.0,33.0,,53.0,
1682272988974,1.0,,,3.0,3.0,,96.0,
1682273006822,1.0,,,2.0,2.0,,97.0,
1682273024913,1.0,,,2.0,2.0,,97.0,
1682273042097,,,,,,,,100.0
1682273042164,2.0,,2.0,91.0,91.0,2.0,3.0,
1682273060822,,,,,,,,100.0
1682273060851,1.0,1.0,,,,,97.0,
1682273077862,2.0,1.0,,,,,97.0,
1682273094951,1.0,,,,,,99.0,
1682273112060,1.0,,,,,,99.0,
1682273129185,1.0,,,,,,99.0,
1682273146299,1.0,,,,,,99.0,
1682273163460,1.0,,,,,,99.0,
1682273180587,1.0,,,,,,99.0,
1682273197680,1.0,,,,,,99.0,
1682273214807,1.0,,,,,,99.0,
1682273231929,1.0,,,,,,99.0,
1682273250039,1.0,,,,,,99.0,
1682273267113,1.0,,,,,,99.0,
1682273284226,1.0,,,,,,99.0,
1682273301365,1.0,,,,,,99.0,
1682273318498,1.0,,,,,,99.0,
1682273335633,1.0,,,,,,99.0,
1682273352780,1.0,,,,,,99.0,
1682273369901,1.0,,,,,,99.0,
1682273387018,1.0,,,,,,99.0,
1682273404131,1.0,,,,,,99.0,
1682273421238,1.0,,,,,,99.0,
1682273432936,1.0,,,,,,99.0,
1682273449864,2.0,,,,,,98.0,
1682273466909,,,,,,,,100.0
1682273466939,2.0,9.0,18.0,10.0,10.0,,59.0,
1682273483909,,,,,,,,100.0
1682273483934,2.0,,,1.0,1.0,,97.0,
1682273500875,1.0,,,1.0,1.0,,98.0,
1682273517831,1.0,3.0,3.0,36.0,36.0,,56.0,
1682273534834,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682273554057,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682273571008,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682273588005,2.0,3.0,8.0,15.0,15.0,,69.0,
1682273605030,1.0,1.0,,2.0,2.0,,96.0,
1682273622029,2.0,8.0,1.0,8.0,8.0,,78.0,
1682273639061,1.0,6.0,9.0,24.0,24.0,,57.0,
1682273656069,2.0,2.0,1.0,11.0,11.0,,83.0,
1682273678070,,,,,,,,100.0
1682273678091,2.0,,,2.0,2.0,,96.0,
1682273695027,2.0,,,1.0,1.0,,97.0,
1682273712004,2.0,,,,,,98.0,
1682273728970,2.0,1.0,,,,,97.0,
1682273745920,2.0,1.0,,1.0,1.0,,96.0,
1682273762857,,2.0,,,,,98.0,
1682273779782,2.0,2.0,,,,,96.0,
1682273796775,2.0,1.0,,1.0,1.0,,96.0,
1682273813724,2.0,1.0,,,,,97.0,
1682273830723,2.0,6.0,13.0,7.0,7.0,,70.0,
1682273852720,1.0,1.0,6.0,8.0,8.0,,84.0,
1682273869651,2.0,1.0,,1.0,1.0,,96.0,
1682232670580,1.0,,,,,,99.0,
1682232689234,1.0,1.0,,,,,98.0,
1682232706271,1.0,1.0,3.0,1.0,1.0,,94.0,
1682232724257,1.0,,,,,,99.0,
1682232743216,1.0,,,,,,99.0,
1682232761220,1.0,,,,,,99.0,
1682232778363,1.0,,,,,,99.0,
1682232796238,1.0,,,,,,99.0,
1682232813336,1.0,,,,,,99.0,
1682232831218,1.0,,,,,,99.0,
1682232849228,1.0,,,,,,99.0,
1682232866349,1.0,,,,,,99.0,
1682232885216,1.0,,,,,,99.0,
1682232902148,1.0,1.0,,,,,97.0,
1682232919184,1.0,2.0,2.0,6.0,6.0,,89.0,
1682233067148,,,,,,,,100.0
1682233067173,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682233104617,,,,,,,,100.0
1682233104647,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682233121788,,,,,,,,100.0
1682233121831,1.0,,1.0,2.0,2.0,,96.0,
1682233139228,1.0,,,,,,99.0,
1682233156343,1.0,,,,,,99.0,
1682233174252,1.0,,,,,,99.0,
1682233192220,1.0,,,,,,99.0,
1682233210216,1.0,,,,,,99.0,
1682233227864,2.0,17.0,,5.0,5.0,,60.0,
1682233245707,,,,,,,,100.0
1682233245725,2.0,,,,,,98.0,
1682233250713,1.0,2.0,,1.0,1.0,,96.0,
1682233255769,1.0,1.0,,,,,98.0,
1682233273428,,,,,,,,100.0
1682233273439,1.0,1.0,,1.0,1.0,,97.0,
1682233291098,1.0,,,,,,99.0,
1682233309221,1.0,,,,,,99.0,
1682233328076,1.0,,,,,,99.0,
1682233346214,1.0,,,,,,99.0,
1682233365224,1.0,,,,,,99.0,
1682233383211,1.0,,,,,,99.0,
1682233400179,1.0,,,,,,99.0,
1682233417205,1.0,,,,,,99.0,
1682233428732,1.0,,,,,,99.0,
1682233447151,1.0,,,,,,99.0,
1682233465120,1.0,,,,,,99.0,
1682233484221,1.0,,,,,,99.0,
1682233502116,1.0,,,,,,99.0,
1682233520213,1.0,,,,,,99.0,
1682233537527,1.0,,,,,,99.0,
1682233554647,1.0,,,,,,99.0,
1682233572298,1.0,,,,,,99.0,
1682233590201,1.0,,,,,,99.0,
1682233612191,1.0,,,,,,99.0,
1682234173550,,,,,,,,100.0
1682234173581,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682234198903,,,,,,,,100.0
1682234198940,3.0,2.0,17.0,35.0,35.0,1.0,41.0,
1682234215950,,,,,,,,100.0
1682234215986,1.0,,1.0,2.0,2.0,,96.0,
1682234234175,,,,,,,,100.0
1682234234203,3.0,1.0,9.0,14.0,14.0,,73.0,
1682234251443,,,,,,,,100.0
1682234251487,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682234270288,3.0,,,92.0,92.0,,5.0,
1682234288299,,,,,,,,100.0
1682234288329,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682234305390,1.0,1.0,,,,,98.0,
1682234324283,,,,,,,,100.0
1682234324312,1.0,1.0,2.0,12.0,12.0,,84.0,
1682234343228,2.0,,,96.0,96.0,1.0,1.0,
1682234360339,1.0,,,96.0,96.0,1.0,2.0,
1682234375277,,,,96.0,96.0,1.0,3.0,
1682234393275,1.0,,,96.0,96.0,,3.0,
1682234411290,2.0,,,94.0,94.0,,4.0,
1682234429289,1.0,,1.0,95.0,95.0,1.0,2.0,
1682234447169,2.0,,1.0,96.0,96.0,,1.0,
1682234465165,2.0,,1.0,96.0,96.0,,1.0,
1682234483185,1.0,,,96.0,96.0,1.0,2.0,
1682234500300,1.0,,,96.0,96.0,,3.0,
1682234517480,3.0,1.0,2.0,92.0,92.0,1.0,1.0,
1682234534520,2.0,,1.0,96.0,96.0,,1.0,
1682234559285,2.0,,,96.0,96.0,1.0,1.0,
1682234577205,1.0,,,96.0,96.0,,3.0,
1682234595372,1.0,,1.0,95.0,95.0,1.0,2.0,
1682234612664,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682234628331,,,,,,,,100.0
1682234628367,2.0,1.0,1.0,81.0,81.0,,14.0,
1682234645541,,,,,,,,100.0
1682234645580,2.0,1.0,1.0,93.0,93.0,1.0,2.0,
1682234662733,2.0,,2.0,93.0,93.0,2.0,1.0,
1682234679772,1.0,,1.0,96.0,96.0,,2.0,
1682234698294,1.0,,,94.0,94.0,1.0,4.0,
1682234717312,1.0,,,95.0,95.0,,4.0,
1682234734476,2.0,,,93.0,93.0,,5.0,
1682234751672,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682234768840,3.0,1.0,1.0,46.0,46.0,,49.0,
1682234785769,1.0,,,3.0,3.0,,96.0,
1682234802792,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682234819971,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682234838278,,,,4.0,4.0,,96.0,
1682234856245,,,,1.0,1.0,,99.0,
1682234874292,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682234891452,2.0,,1.0,22.0,22.0,,75.0,
1682234910263,2.0,1.0,3.0,39.0,39.0,,55.0,
1682234927435,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682234944604,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682234969479,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682234986633,,,,4.0,4.0,,96.0,
1682235003814,2.0,1.0,2.0,45.0,45.0,,50.0,
1682235021002,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235039162,2.0,,,2.0,2.0,,96.0,
1682235056343,2.0,1.0,3.0,30.0,30.0,,63.0,
1682235073500,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235090660,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235109183,1.0,,,,,,99.0,
1682235126282,,,,1.0,1.0,,99.0,
1682235143443,2.0,4.0,4.0,25.0,25.0,,63.0,
1682235160634,2.0,1.0,3.0,44.0,44.0,,50.0,
1682235177792,2.0,1.0,3.0,37.0,37.0,,57.0,
1682235194963,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235212107,2.0,1.0,1.0,46.0,46.0,,50.0,
1682235230281,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235247459,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235265997,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235283123,1.0,,,2.0,2.0,,97.0,
1682235300289,2.0,,2.0,26.0,26.0,,70.0,
1682235317449,2.0,2.0,4.0,29.0,29.0,,63.0,
1682235336264,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235353451,1.0,,,93.0,93.0,1.0,5.0,
1682235370648,2.0,2.0,2.0,84.0,84.0,1.0,9.0,
1682235387811,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235404980,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235423262,2.0,,1.0,21.0,21.0,,76.0,
1682235440427,2.0,,1.0,27.0,27.0,,70.0,
1682235457606,2.0,1.0,1.0,40.0,40.0,,56.0,
1682235474819,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235491978,2.0,,1.0,26.0,26.0,,71.0,
1682235509154,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235526319,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235543529,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235560704,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235577901,3.0,2.0,3.0,36.0,36.0,,55.0,
1682235596258,3.0,,1.0,44.0,44.0,,52.0,
1682235613455,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235630690,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235647856,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235665018,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235682318,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235700264,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682235717315,2.0,,,2.0,2.0,,96.0,
1682235734486,3.0,1.0,2.0,8.0,8.0,,86.0,
