timestamp,STILL,TILTING,ON_FOOT,WALKING,UNDEFINED,IN_VEHICLE,ON_BICYCLE,RUNNING
1680758494319,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680758531560,53.0,,16.0,16.0,2.0,16.0,6.0,
1680758552566,,100.0,,,,,,
1680758552588,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680758562743,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680758579687,,100.0,,,,,,
1680758579706,6.0,,81.0,81.0,2.0,4.0,4.0,1.0
1680758596664,,100.0,,,,,,
1680758596687,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680758613630,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680758630620,,100.0,,,,,,
1680758630639,10.0,,10.0,10.0,40.0,10.0,10.0,10.0
1680758647621,,100.0,,,,,,
1680758647648,1.0,,90.0,90.0,3.0,2.0,2.0,
1680758664620,,100.0,,,,,,
1680758664655,1.0,,96.0,96.0,1.0,,1.0,1.0
1680758682142,,,96.0,96.0,1.0,,,3.0
1680758699680,,,97.0,97.0,2.0,,,1.0
1680758716647,,,96.0,96.0,3.0,,,1.0
1680758733633,,,96.0,96.0,2.0,,,2.0
1680758750594,,,96.0,96.0,2.0,,,2.0
1680758767564,,,96.0,96.0,2.0,,,2.0
1680758784580,,,97.0,97.0,2.0,,,1.0
1680758801567,1.0,,96.0,96.0,1.0,,,2.0
1680758818526,1.0,,96.0,96.0,2.0,,1.0,
1680758836156,,,97.0,97.0,1.0,,,2.0
1680758853130,,,97.0,97.0,2.0,,,1.0
1680758871153,1.0,,96.0,96.0,2.0,,1.0,
1680758886994,1.0,,96.0,96.0,2.0,,,1.0
1680758905165,1.0,,96.0,96.0,2.0,,1.0,
1680758922168,,100.0,,,,,,
1680758922195,1.0,,97.0,97.0,1.0,,1.0,
1680758939232,,100.0,,,,,,
1680758939250,5.0,,81.0,81.0,1.0,4.0,6.0,1.0
1680758956286,,100.0,,,,,,
1680758956306,4.0,,84.0,84.0,2.0,1.0,6.0,3.0
