timestamp,TILTING,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,STILL
1681187125739,,2.0,,1.0,95.0,95.0,1.0,1.0
1681187142780,,3.0,,1.0,94.0,94.0,1.0,1.0
1681187159767,,1.0,,,96.0,96.0,1.0,2.0
1681187176768,,2.0,,,96.0,96.0,1.0,1.0
1681187193769,,1.0,1.0,,96.0,96.0,,1.0
1681187210746,100.0,,,,,,,
1681187210789,,1.0,1.0,1.0,93.0,93.0,1.0,2.0
1681187227925,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681187245077,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681187262231,,2.0,1.0,1.0,89.0,89.0,1.0,6.0
1681187280623,,2.0,1.0,1.0,88.0,88.0,1.0,6.0
1681187297781,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681187315339,100.0,,,,,,,
1681187315475,,1.0,23.0,3.0,22.0,22.0,1.0,28.0
1681187332499,100.0,,,,,,,
1681187332557,,2.0,1.0,7.0,83.0,83.0,1.0,6.0
1681187349724,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681187366906,100.0,,,,,,,
1681187367182,,1.0,4.0,2.0,5.0,5.0,,86.0
1681187384044,,1.0,,,,,,99.0
1681187401185,,2.0,1.0,,,,,97.0
1681187418200,,2.0,1.0,,,,,97.0
1681187435192,,1.0,,,,,,99.0
1681187452195,,1.0,,,,,,99.0
1681187469161,,1.0,1.0,,,,,97.0
1681187486128,,2.0,,,1.0,1.0,,97.0
1681187503117,,1.0,,,,,,99.0
1681187520133,,1.0,1.0,,,,,98.0
1681187532976,,2.0,,,1.0,1.0,,97.0
1681187550003,,1.0,1.0,,24.0,24.0,,74.0
1681187566995,,1.0,,,,,,99.0
1681187584005,,1.0,1.0,,1.0,1.0,,96.0
1681187601018,100.0,,,,,,,
1681187601068,,2.0,15.0,6.0,15.0,15.0,,55.0
1681187618096,100.0,,,,,,,
1681187618143,,2.0,17.0,,5.0,5.0,,60.0
1681187635146,100.0,,,,,,,
1681187635210,,1.0,27.0,1.0,13.0,13.0,,50.0
1681187652207,,1.0,,,,,,99.0
1681228037408,,1.0,1.0,,1.0,1.0,,97.0
1681235088358,100.0,,,,,,,
1681235088408,,1.0,1.0,,,,,97.0
1681241573266,,,,,,,,100.0
1681241589506,,,,,,,,100.0
1681241589619,,,,,,,,100.0
1681249508493,,,,,,,,100.0
1681252301521,,1.0,96.0,3.0,,,,
1681252318539,,2.0,96.0,2.0,,,,
1681252332904,,2.0,96.0,,,,,1.0
1681252344284,,2.0,94.0,1.0,,,,2.0
1681252361403,,1.0,96.0,1.0,,,,
1681252378631,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681252395787,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681252412924,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681252419364,100.0,,,,,,,
1681252419600,,2.0,,,1.0,1.0,,97.0
1681252425854,100.0,,,,,,,
1681252426002,,2.0,11.0,3.0,36.0,36.0,,37.0
1681252431299,,2.0,9.0,2.0,18.0,18.0,,61.0
1681252438987,,3.0,6.0,1.0,6.0,6.0,,83.0
1681252442987,,1.0,8.0,1.0,9.0,9.0,,80.0
1681252448143,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681252453252,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681252470279,100.0,,,,,,,
1681252470340,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681252487348,100.0,,,,,,,
1681252487379,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681252504540,,1.0,,,1.0,1.0,,98.0
1681252521285,,2.0,1.0,,1.0,1.0,,96.0
1681252538232,,2.0,,,2.0,2.0,,96.0
1681252555258,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681252572238,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681252589215,,1.0,,,1.0,1.0,,98.0
1681252606356,,1.0,3.0,10.0,17.0,17.0,,68.0
1681252623364,,3.0,3.0,3.0,82.0,82.0,1.0,6.0
1681252640390,100.0,,,,,,,
1681252640702,,2.0,1.0,2.0,92.0,92.0,2.0,1.0
1681252660060,100.0,,,,,,,
1681252660097,,2.0,,3.0,93.0,93.0,2.0,
1681252677245,,1.0,2.0,2.0,89.0,89.0,4.0,1.0
1681252694405,,2.0,1.0,,95.0,95.0,,1.0
1681252711449,100.0,,,,,,,
1681252711480,,2.0,3.0,1.0,91.0,91.0,1.0,1.0
1681252728714,100.0,,,,,,,
1681252728878,,2.0,1.0,2.0,92.0,92.0,2.0,1.0
1681252745584,,2.0,2.0,3.0,83.0,83.0,1.0,8.0
1681252762540,,2.0,,,2.0,2.0,,96.0
1681252779531,,1.0,,,,,,99.0
1681252796481,,1.0,,,,,,99.0
1681252807479,,2.0,,,,,,98.0
1681252812460,,1.0,13.0,,2.0,2.0,,75.0
1681252829410,,1.0,,,,,,99.0
1681252846351,,1.0,,,,,,99.0
1681252863405,,1.0,,,,,,99.0
1681252880379,,1.0,,,,,,99.0
1681252897347,,1.0,,,,,,99.0
1681252914297,,1.0,,,,,,99.0
1681252931314,100.0,,,,,,,
1681252931465,,2.0,,,1.0,1.0,,97.0
1681252948458,,2.0,,,,,,98.0
1681252965411,,2.0,,,,,,98.0
1681252982348,,1.0,1.0,,1.0,1.0,,96.0
1681252999301,,1.0,1.0,,,,,97.0
1681171209224,,,,,,,,100.0
1681171215164,,,,,,,,100.0
1681171274189,,,,,,,,100.0
1681172368722,,2.0,,2.0,93.0,93.0,2.0,1.0
1681172405998,,1.0,,,98.0,98.0,1.0,
1681172422969,,1.0,,1.0,97.0,97.0,1.0,
1681172439982,,1.0,,1.0,96.0,96.0,2.0,
1681172456997,,2.0,,1.0,95.0,95.0,2.0,
1681172473993,,1.0,,1.0,95.0,95.0,3.0,
1681172491024,,1.0,,1.0,96.0,96.0,1.0,1.0
1681172508027,,1.0,,1.0,96.0,96.0,2.0,
1681172525021,,1.0,,1.0,96.0,96.0,1.0,1.0
1681172542227,,1.0,,1.0,95.0,95.0,3.0,
1681172559227,,2.0,,,96.0,96.0,2.0,
1681172576226,,1.0,,1.0,96.0,96.0,2.0,
1681172593237,,1.0,,1.0,95.0,95.0,3.0,
1681172610246,,1.0,,1.0,95.0,95.0,3.0,
1681172627254,,1.0,,1.0,97.0,97.0,1.0,
1681172642979,,1.0,,2.0,97.0,97.0,,
1681172659975,,2.0,,,96.0,96.0,2.0,
1681172676937,,2.0,,,95.0,95.0,3.0,
1681172693929,,2.0,,2.0,93.0,93.0,3.0,
1681172710570,,2.0,1.0,2.0,92.0,92.0,3.0,
1681172727562,,2.0,,1.0,96.0,96.0,1.0,
1681172744552,,2.0,,3.0,92.0,92.0,2.0,1.0
1681172761528,,1.0,,1.0,96.0,96.0,1.0,1.0
1681172778501,,2.0,,,96.0,96.0,2.0,
1681172795508,,2.0,,1.0,96.0,96.0,1.0,
1681172812502,,1.0,2.0,5.0,88.0,88.0,2.0,2.0
1681172825841,,2.0,2.0,2.0,89.0,89.0,,5.0
1681172842814,,2.0,,,2.0,2.0,,96.0
1681172859805,,1.0,1.0,1.0,13.0,13.0,,83.0
1681172876777,100.0,,,,,,,
1681172876822,,2.0,6.0,5.0,26.0,26.0,,58.0
1681172893794,100.0,,,,,,,
1681172893842,,2.0,2.0,5.0,81.0,81.0,1.0,7.0
1681172910836,,2.0,,1.0,96.0,96.0,1.0,
1681172927789,,2.0,,1.0,96.0,96.0,1.0,
1681172944763,,2.0,,1.0,96.0,96.0,1.0,
1681172961772,,1.0,,1.0,96.0,96.0,2.0,
1681172978762,,3.0,,1.0,93.0,93.0,3.0,
1681172995775,,1.0,,4.0,93.0,93.0,2.0,
1681173012750,,1.0,,1.0,95.0,95.0,3.0,
1681173029720,,1.0,,,96.0,96.0,3.0,
1681173046704,,1.0,,6.0,91.0,91.0,2.0,
1681173066423,,2.0,,1.0,96.0,96.0,1.0,
1681173083429,,2.0,,1.0,97.0,97.0,,
1681173100416,,2.0,,,96.0,96.0,2.0,
1681173117396,,1.0,,3.0,93.0,93.0,3.0,
1681173134394,,1.0,,1.0,96.0,96.0,2.0,
1681173151385,,3.0,,,95.0,95.0,2.0,
1681173168396,,1.0,,2.0,89.0,89.0,7.0,1.0
1681173185360,,1.0,,2.0,92.0,92.0,5.0,
1681173202336,,2.0,,1.0,96.0,96.0,1.0,
1681173219346,,1.0,,1.0,95.0,95.0,3.0,
1681173236340,,2.0,,3.0,93.0,93.0,2.0,
1681173253322,,2.0,,5.0,92.0,92.0,1.0,
1681173270315,,2.0,,1.0,96.0,96.0,1.0,
1681173287330,,1.0,,2.0,96.0,96.0,1.0,
1681173304344,,2.0,,1.0,96.0,96.0,1.0,
1681173321338,,2.0,,3.0,93.0,93.0,2.0,
1681173338341,,1.0,1.0,9.0,88.0,88.0,1.0,
1681173355342,,2.0,1.0,3.0,93.0,93.0,1.0,
1681173372344,,3.0,,1.0,95.0,95.0,1.0,
1681173396270,,2.0,,2.0,94.0,94.0,,2.0
1681173413789,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681173431054,,1.0,,,,,,99.0
1681173448063,,1.0,,,,,,99.0
1681173465126,,1.0,,,,,,99.0
1681173489820,,1.0,,,,,,99.0
1681173506849,,1.0,,,,,,99.0
1681173523883,,1.0,,,,,,99.0
1681173540936,,1.0,,,,,,99.0
1681173559462,,1.0,,,,,,99.0
1681173576301,,1.0,,,,,,99.0
1681173593343,,1.0,1.0,,,,,98.0
1681173610358,,1.0,,,,,,99.0
1681173627387,,1.0,,,,,,99.0
1681173644348,,2.0,,,2.0,2.0,,96.0
1681173665049,,1.0,1.0,,1.0,1.0,,97.0
1681173682100,,1.0,,,,,,99.0
1681173701360,,1.0,,,,,,99.0
1681173718357,,1.0,,,,,,99.0
1681173735566,,1.0,,,,,,99.0
1681173752553,,1.0,,,,,,99.0
1681173769534,,1.0,,,,,,99.0
1681173786541,,1.0,,,,,,99.0
1681173803565,,1.0,,,,,,99.0
1681173820559,,1.0,,,,,,99.0
1681173837573,,1.0,,,,,,99.0
1681173854540,,1.0,,,,,,99.0
1681173871539,,1.0,,,,,,99.0
1681173888512,,1.0,,,,,,99.0
1681173910825,,1.0,,,,,,99.0
1681173927802,,1.0,,,,,,99.0
1681217383826,,1.0,,,1.0,1.0,,98.0
1681217400815,,1.0,,,1.0,1.0,,98.0
1681217416642,,2.0,,,1.0,1.0,,97.0
1681217433814,100.0,,,,,,,
1681217433887,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217450897,100.0,,,,,,,
1681217450935,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217468789,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217485868,100.0,,,,,,,
1681217485900,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217503072,,1.0,13.0,1.0,3.0,3.0,,79.0
1681217520144,100.0,,,,,,,
1681217520181,,2.0,2.0,,,,,96.0
1681217537168,,2.0,,,,,,98.0
1681217554138,,1.0,1.0,,1.0,1.0,,96.0
1681217571156,,1.0,,,,,,99.0
1681217588146,,1.0,,,,,,99.0
1681217605946,,1.0,1.0,,,,,98.0
1681217622944,,1.0,,,,,,99.0
1681217639915,,,1.0,,1.0,1.0,,97.0
1681217656896,,2.0,1.0,,,,,97.0
1681217673894,,1.0,,,,,,99.0
1681217690932,,1.0,1.0,,1.0,1.0,,96.0
1681217708024,,1.0,11.0,,1.0,1.0,,81.0
1681217724843,,2.0,,,,,,98.0
1681217741786,,2.0,,,,,,98.0
1681217758765,,,1.0,,1.0,1.0,,97.0
1681217775775,,1.0,2.0,,,,,96.0
1681217788849,,2.0,1.0,,,,,97.0
1681217805884,,1.0,,,,,,99.0
1681217822864,,2.0,1.0,,,,,97.0
1681217839865,,1.0,3.0,,,,,96.0
1681217856892,,1.0,1.0,,1.0,1.0,,96.0
1681217875777,,1.0,,,,,,99.0
1681217892816,,2.0,,,,,,98.0
1681217909830,,1.0,1.0,,,,,98.0
1681217926880,,1.0,,,,,,99.0
1681217943920,,1.0,,,,,,99.0
1681217960919,,1.0,1.0,,,,,98.0
1681217977919,,1.0,,,,,,99.0
1681217994891,,1.0,,,,,,99.0
1681221710310,,2.0,11.0,5.0,18.0,18.0,,57.0
1681221738021,,,,,,,,100.0
1681196020664,,2.0,1.0,,,,,97.0
1681196037627,,1.0,,,2.0,2.0,,97.0
1681196051141,100.0,,,,,,,
1681196051232,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681196072879,,1.0,,1.0,91.0,91.0,7.0,
1681196089876,100.0,,,,,,,
1681196089921,,2.0,,1.0,96.0,96.0,1.0,
1681196106963,100.0,,,,,,,
1681196107004,,2.0,1.0,2.0,91.0,91.0,1.0,3.0
1681196124024,100.0,,,,,,,
1681196124076,,2.0,2.0,2.0,84.0,84.0,1.0,8.0
1681196142591,100.0,,,,,,,
1681196142696,,2.0,2.0,3.0,91.0,91.0,1.0,1.0
1681196159883,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681196178575,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681196196556,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681196214138,,2.0,5.0,5.0,81.0,81.0,1.0,4.0
1681196231314,,2.0,2.0,3.0,89.0,89.0,1.0,2.0
1681196248306,100.0,,,,,,,
1681196248332,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681196265320,,1.0,,,1.0,1.0,,98.0
1681196283462,,1.0,,,,,,99.0
1681196300538,,1.0,,,,,,99.0
1681196317672,,1.0,,,,,,99.0
1681196335115,,1.0,1.0,,,,,98.0
1681196352210,,2.0,,,,,,98.0
1681196362661,,2.0,,,1.0,1.0,,97.0
1681196379735,,1.0,1.0,,,,,98.0
1681196396778,,1.0,,,1.0,1.0,,98.0
1681196413763,,1.0,,,1.0,1.0,,98.0
1681196430859,,2.0,,,1.0,1.0,,97.0
1681196447858,,1.0,1.0,,1.0,1.0,,96.0
1681196464897,,1.0,1.0,,1.0,1.0,,97.0
1681196481910,,2.0,24.0,,6.0,6.0,,67.0
1681196498853,,2.0,2.0,,,,,96.0
1681196515846,,1.0,2.0,,1.0,1.0,,96.0
1681196532848,,2.0,1.0,,,,,97.0
1681196549974,,1.0,,,,,,99.0
1681196567069,,1.0,,,,,,99.0
1681196579764,,1.0,,,,,,99.0
1681196598522,,1.0,,,,,,99.0
1681196616501,,1.0,,,,,,99.0
1681196634269,,1.0,,,,,,99.0
1681196651357,,2.0,,,,,,98.0
1681196668421,,1.0,,,,,,99.0
1681196685519,,1.0,,,,,,99.0
1681196703592,,1.0,,,,,,99.0
1681196720628,,1.0,,,,,,99.0
1681196737735,,1.0,,,,,,99.0
1681196762702,,1.0,,,,,,99.0
1681198929624,,,,,,,,100.0
1681198962461,,,,,,,,100.0
1681199273450,,,,,,,,100.0
1681199742624,,,,,,,,100.0
1681200037637,,,,,,,,100.0
1681200198151,,,,,,,,100.0
1681200462441,,,,,,,,100.0
1681200639613,,,,,,,,100.0
1681201596238,,2.0,4.0,3.0,37.0,37.0,6.0,47.0
1681201625112,,1.0,,,1.0,1.0,,98.0
1681202015240,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681202044266,,,,,,,,100.0
1681202061508,,1.0,,,,,,99.0
1681202079462,,1.0,,,,,,99.0
1681202096439,,1.0,1.0,,,,,98.0
1681202113397,,2.0,3.0,,1.0,1.0,,94.0
1681202130419,,,4.0,,,,,96.0
1681202147646,,1.0,10.0,,2.0,2.0,,87.0
1681202171407,,1.0,,,,,,99.0
1681202188506,,1.0,,,,,,99.0
1681202206545,,1.0,,,,,,99.0
1681202224514,,1.0,,,,,,99.0
1681202242480,,1.0,,,,,,99.0
1681202259582,,1.0,,,,,,99.0
1681202276768,,1.0,,,,,,99.0
1681202293876,,1.0,,,,,,99.0
1681202310991,,1.0,,,,,,99.0
1681202328470,,1.0,,,,,,99.0
1681202353461,,1.0,,,,,,99.0
1681202370560,,1.0,,,,,,99.0
1681202387664,,1.0,,,,,,99.0
1681202404785,,1.0,,,,,,99.0
1681202421887,,1.0,,,,,,99.0
1681202440441,,1.0,,,,,,99.0
1681202458446,,1.0,,,,,,99.0
1681202475801,,1.0,,,,,,99.0
1681202492958,,1.0,,,,,,99.0
1681202511445,,1.0,,,,,,99.0
1681202528537,,1.0,,,,,,99.0
1681212759772,100.0,,,,,,,
1681212759861,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681212777099,,1.0,,1.0,94.0,94.0,4.0,
1681212794295,,3.0,1.0,3.0,89.0,89.0,4.0,
1681212811473,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681212828683,,3.0,,2.0,87.0,87.0,7.0,1.0
1681212845742,100.0,,,,,,,
1681212845821,,1.0,,3.0,87.0,87.0,8.0,1.0
1681212862882,100.0,,,,,,,
1681212862937,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681212881410,100.0,,,,,,,
1681212881474,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681212898641,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681212916132,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681212933792,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681212950842,,2.0,9.0,3.0,18.0,18.0,,60.0
1681212969387,,1.0,,,,,,99.0
1681212988391,,1.0,,,,,,99.0
1681213005558,,1.0,,,,,,99.0
1681213023310,,1.0,,,,,,99.0
1681213040391,,1.0,,,,,,99.0
1681213059108,,1.0,,,,,,99.0
1681213076243,,1.0,,,,,,99.0
1681213095367,,1.0,,,,,,99.0
1681213116934,,1.0,,,,,,99.0
1681213134112,,1.0,9.0,2.0,3.0,3.0,,78.0
1681213151280,,2.0,18.0,,4.0,4.0,,60.0
1681213168564,,1.0,,,,,,99.0
1681213185735,,1.0,,,,,,99.0
1681213204350,,1.0,,,,,,99.0
1681213222330,,1.0,,,,,,99.0
1681213240372,,1.0,,,,,,99.0
1681213258343,,1.0,,,,,,99.0
1681213275541,,1.0,,,,,,99.0
1681213300375,,1.0,,,,,,99.0
1681213319410,,1.0,,,,,,99.0
1681213337351,,1.0,,,,,,99.0
1681213354324,,1.0,2.0,,,,,97.0
1681213371344,,2.0,3.0,,4.0,4.0,,88.0
1681213388395,,2.0,10.0,,3.0,3.0,,76.0
1681213405463,,1.0,,,,,,99.0
1681213422579,,1.0,,,,,,99.0
1681213440427,,2.0,17.0,,5.0,5.0,,60.0
1681216171717,100.0,,,,,,,
1681216171805,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681216188972,100.0,,,,,,,
1681216189060,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681216207375,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681216225389,100.0,,,,,,,
1681216225465,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681216243481,,3.0,96.0,,,,,1.0
1681216261005,,2.0,86.0,11.0,,,,1.0
1681216279266,,1.0,97.0,,,,,1.0
1681216297283,,1.0,97.0,,,,,1.0
1681216315328,,2.0,98.0,,,,,
1681216333357,,1.0,97.0,1.0,,,,
1681216350481,,1.0,97.0,2.0,,,,
1681216369367,,2.0,88.0,7.0,,,,2.0
1681216386523,100.0,,,,,,,
1681216386579,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681216404368,100.0,,,,,,,
1681216404432,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681216422279,,1.0,96.0,,1.0,1.0,,1.0
1681216441272,,1.0,97.0,,,,,1.0
1681216459278,,1.0,96.0,,1.0,1.0,,1.0
1681216477370,,1.0,96.0,,,,,2.0
1681216495314,,1.0,,,,,,99.0
1681216517366,,1.0,,,,,,99.0
1681216534555,,1.0,93.0,,,,,3.0
1681216551645,,1.0,97.0,,,,,1.0
1681216568703,,1.0,97.0,,,,,1.0
1681216587299,,2.0,97.0,,,,,1.0
1681216605289,,2.0,2.0,,,,,96.0
1681216622387,,1.0,1.0,,1.0,1.0,,96.0
1681216639881,,3.0,5.0,,1.0,1.0,,89.0
1681216657268,,1.0,97.0,,,,,1.0
1681216675373,,1.0,97.0,,,,,1.0
1681216701340,,2.0,1.0,,,,,97.0
1681216719297,,1.0,,,,,,99.0
1681216736434,,1.0,,,,,,99.0
1681216754320,,1.0,,,,,,99.0
1681216763117,100.0,,,,,,,
1681216763305,,1.0,1.0,,1.0,1.0,,96.0
1681216768618,,2.0,5.0,,,,,92.0
1681216773938,100.0,,,,,,,
1681216774022,,2.0,4.0,4.0,3.0,3.0,,85.0
1681216780384,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681216786304,,2.0,96.0,,,,,
1681216804334,,,97.0,,,,,1.0
1681216822341,,,96.0,3.0,,,,1.0
1681216840376,,2.0,85.0,13.0,,,,
1681216858364,,2.0,97.0,,,,,
1681216875433,,1.0,96.0,,1.0,1.0,,1.0
1681216894287,,1.0,97.0,,,,,1.0
1681216911390,,,98.0,,,,,1.0
1681216928447,,2.0,97.0,,,,,
1681216944865,100.0,,,,,,,
1681216945150,,1.0,90.0,,,,,9.0
1681216947961,100.0,,,,,,,
1681216968484,100.0,,,,,,,
1681216968543,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681216973833,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681216979839,,2.0,6.0,76.0,10.0,10.0,,3.0
1681216984506,,1.0,8.0,73.0,10.0,10.0,3.0,3.0
1681216989811,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681216995117,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217013283,,2.0,98.0,,,,,
1681217031382,,2.0,96.0,2.0,,,,
1681217049354,,2.0,96.0,1.0,,,,
1681217066395,,1.0,96.0,,1.0,1.0,,1.0
1681217084292,,2.0,96.0,1.0,,,,
1681217102391,,1.0,90.0,7.0,,,,1.0
1681217120382,,2.0,84.0,10.0,1.0,1.0,,
1681217145365,,2.0,96.0,2.0,,,,
1681217163393,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217181392,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217199390,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217216551,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217222064,100.0,,,,,,,
1681217222339,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217227448,100.0,,,,,,,
1681217227506,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217244694,,2.0,,1.0,94.0,94.0,1.0,2.0
1681217261833,100.0,,,,,,,
1681217261879,,3.0,,1.0,93.0,93.0,1.0,2.0
1681217278911,100.0,,,,,,,
1681217278973,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217296129,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217314403,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217332405,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217349737,100.0,,,,,,,
1681217349813,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1681217366840,,2.0,4.0,11.0,21.0,21.0,,58.0
1683014054686,,,,,,,,100.0
1683015366297,100.0,,,,,,,
1683015366365,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683015403706,100.0,,,,,,,
1683015403740,,2.0,1.0,2.0,87.0,87.0,5.0,3.0
1683015420741,100.0,,,,,,,
1683015420785,,2.0,,1.0,91.0,91.0,5.0,1.0
1683015437777,,2.0,2.0,4.0,88.0,88.0,2.0,2.0
1683015454780,,2.0,2.0,6.0,83.0,83.0,2.0,5.0
1683015471767,,2.0,1.0,4.0,83.0,83.0,3.0,6.0
1683015488712,,2.0,,1.0,96.0,96.0,1.0,
1683015505662,,2.0,,1.0,96.0,96.0,,1.0
1683015522632,100.0,,,,,,,
1683015522670,,3.0,,,96.0,96.0,1.0,
1683015539615,100.0,,,,,,,
1683015539636,,2.0,,1.0,96.0,96.0,,1.0
1683015556605,,2.0,1.0,,96.0,96.0,,1.0
1683015573256,,3.0,,1.0,96.0,96.0,,
1683015590235,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683015607192,,1.0,2.0,,1.0,1.0,,96.0
1683015624148,,1.0,1.0,,1.0,1.0,,97.0
1683015641094,,1.0,1.0,,,,,98.0
1683015658083,,2.0,1.0,,,,,97.0
1683015675050,,1.0,1.0,,1.0,1.0,,97.0
1683015692021,,1.0,,,,,,99.0
1683015708986,,2.0,1.0,,1.0,1.0,,96.0
1683015725952,,1.0,1.0,,1.0,1.0,,97.0
1683015740160,,2.0,1.0,,1.0,1.0,,96.0
1683015757989,,1.0,2.0,,1.0,1.0,,96.0
1683015774112,,1.0,5.0,1.0,4.0,4.0,,88.0
1683015791084,,1.0,6.0,,1.0,1.0,,91.0
1683015808052,,2.0,1.0,,1.0,1.0,,96.0
1683015825012,,1.0,1.0,,1.0,1.0,,97.0
1683015841948,,2.0,1.0,,1.0,1.0,,96.0
1683015858908,,1.0,,,,,,99.0
1683015875855,,2.0,,,,,,98.0
1683015892818,,1.0,,,,,,99.0
1683015909778,,2.0,,,1.0,1.0,,97.0
1683015920183,,2.0,,,1.0,1.0,,97.0
1683015937128,,1.0,1.0,,1.0,1.0,,97.0
1683015954086,,1.0,1.0,,1.0,1.0,,97.0
1683015971049,,2.0,1.0,,1.0,1.0,,96.0
1683015987980,,1.0,1.0,,,,,98.0
1683016006496,,1.0,1.0,,,,,98.0
1683016031366,,1.0,1.0,,1.0,1.0,,97.0
1683016048178,,1.0,1.0,,1.0,1.0,,97.0
1683016065238,,2.0,,,,,,98.0
1683016082182,,2.0,1.0,,1.0,1.0,,96.0
1683016099152,,2.0,,,1.0,1.0,,97.0
1683063961022,,,,,,,,100.0
1683069136051,100.0,,,,,,,
1683069136135,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069173348,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069190530,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069207677,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069224978,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069242179,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069259340,,1.0,3.0,17.0,28.0,28.0,1.0,47.0
1683069276735,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069293928,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069311034,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069328174,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069342225,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069360676,100.0,,,,,,,
1683069360725,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069377983,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069395177,,2.0,85.0,10.0,1.0,1.0,,1.0
1683069412236,,1.0,96.0,,1.0,1.0,,1.0
1683069429362,,1.0,95.0,1.0,,,,1.0
1683069446544,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069463678,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069480824,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069497958,,2.0,95.0,1.0,,,,1.0
1683069515110,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069532255,,1.0,82.0,8.0,1.0,1.0,,3.0
1683069549415,,2.0,92.0,6.0,,,,
1683069567449,100.0,,,,,,,
1683069567491,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069584480,,2.0,1.0,,1.0,1.0,,96.0
1683069602510,100.0,,,,,,,
1683069602559,,2.0,1.0,,1.0,1.0,,96.0
1683069619663,,40.0,10.0,10.0,10.0,10.0,10.0,10.0
1683069636715,,2.0,96.0,,,,,1.0
