timestamp,STILL,UNDEFINED,IN_VEHICLE,TILTING,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1680962873631,99.0,1.0,,,,,,
1680962890619,61.0,1.0,21.0,,5.0,5.0,2.0,
1680962907828,82.0,1.0,7.0,,3.0,3.0,2.0,
1680962924846,74.0,1.0,9.0,,5.0,5.0,5.0,
1680962941809,,,,100.0,,,,
1680962941838,98.0,2.0,,,,,,
1680962958853,97.0,1.0,1.0,,1.0,1.0,,
1680962975803,97.0,2.0,1.0,,,,,
1680962992843,,,,100.0,,,,
1680962992907,94.0,2.0,2.0,,1.0,1.0,,
1680963009797,,,,100.0,,,,
1680963009836,49.0,1.0,5.0,,22.0,22.0,22.0,
1680963026841,98.0,1.0,,,1.0,1.0,,
1680963043764,97.0,2.0,1.0,,,,,
1680963061620,98.0,1.0,,,1.0,1.0,,
1680963078606,97.0,1.0,,,2.0,2.0,,
1680963095588,95.0,2.0,,,3.0,3.0,,
1680963112578,54.0,1.0,2.0,,27.0,27.0,14.0,1.0
1680963129567,96.0,3.0,,,1.0,1.0,,
1680963146560,99.0,1.0,,,,,,
1680963163585,99.0,1.0,,,,,,
1680963180600,97.0,1.0,,,2.0,2.0,,
1680963197599,99.0,,,,1.0,1.0,,
1680963212088,96.0,2.0,1.0,,,,1.0,
1680963233542,81.0,2.0,6.0,,4.0,4.0,4.0,
1680963250502,96.0,2.0,1.0,,1.0,1.0,,
1680963267523,47.0,2.0,17.0,,13.0,13.0,11.0,
1680963289667,97.0,2.0,,,1.0,1.0,,
1680963306653,72.0,2.0,1.0,,21.0,21.0,3.0,
1680963323619,97.0,1.0,,,2.0,2.0,,
1680963340613,99.0,1.0,,,,,,
1680963357594,99.0,1.0,,,,,,
1680963374553,98.0,1.0,,,1.0,1.0,,
1680963391567,97.0,1.0,,,1.0,1.0,1.0,
1680963408533,97.0,1.0,1.0,,1.0,1.0,,
1680963425551,96.0,1.0,1.0,,1.0,1.0,,
1680963442508,97.0,2.0,1.0,,,,,
1680963459527,96.0,1.0,1.0,,1.0,1.0,,
1680963476504,97.0,1.0,,,2.0,2.0,,
1680963493476,96.0,2.0,1.0,,1.0,1.0,,
1680963510443,98.0,2.0,,,,,,
1680963527419,99.0,1.0,,,,,,
1680963544416,98.0,2.0,,,,,,
1680963561418,99.0,1.0,,,,,,
1680963578401,99.0,1.0,,,,,,
1680963595380,99.0,1.0,,,,,,
1680963612342,97.0,1.0,1.0,,1.0,1.0,,
1680963960539,60.0,2.0,17.0,,5.0,5.0,,
1680963977551,,,,100.0,,,,
1680963977580,96.0,1.0,1.0,,2.0,2.0,,
1680963991220,86.0,1.0,7.0,,4.0,4.0,1.0,
1680964009723,98.0,1.0,1.0,,,,,
1680964026704,97.0,3.0,,,,,,
1680964043710,97.0,2.0,,,1.0,1.0,,
1680964060704,97.0,1.0,1.0,,1.0,1.0,,
1680964077699,,,,100.0,,,,
1680964077735,82.0,1.0,4.0,,7.0,7.0,4.0,
1680964094733,41.0,2.0,23.0,,13.0,13.0,8.0,
1680964111785,,,,100.0,,,,
1680964111839,35.0,2.0,21.0,,16.0,16.0,12.0,
1680964128876,99.0,1.0,,,,,,
1680964145909,99.0,1.0,,,,,,
1680964168316,,,,100.0,,,,
1680964168355,59.0,2.0,19.0,,6.0,6.0,1.0,
1680964185316,96.0,2.0,1.0,,1.0,1.0,,
1680964203356,97.0,1.0,1.0,,1.0,1.0,,
1680964220397,98.0,1.0,,,1.0,1.0,,
1680964237391,96.0,2.0,1.0,,1.0,1.0,,
1680964254370,97.0,2.0,,,1.0,1.0,,
1680964271360,96.0,1.0,1.0,,2.0,2.0,,
1680964289841,97.0,1.0,1.0,,1.0,1.0,,
1680964308379,98.0,1.0,1.0,,,,,
1680964331934,,,,100.0,,,,
1680964331966,95.0,2.0,2.0,,1.0,1.0,,
1680964348957,74.0,2.0,9.0,,4.0,4.0,2.0,
1680964365954,61.0,3.0,15.0,,8.0,8.0,4.0,
1680964382953,98.0,2.0,,,,,,
1680964399940,99.0,1.0,,,,,,
1680964416944,82.0,1.0,10.0,,2.0,2.0,1.0,
1680964433930,98.0,2.0,,,,,,
1680964450887,98.0,2.0,,,,,,
1680964467876,,,,100.0,,,,
1680964467921,88.0,2.0,4.0,,2.0,2.0,1.0,
1680964484968,97.0,1.0,1.0,,,,,
1680964546393,,,,100.0,,,,
1680964546477,61.0,2.0,11.0,,16.0,16.0,2.0,
1680964563506,,,,100.0,,,,
1680964563542,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680964580532,55.0,1.0,9.0,,20.0,20.0,11.0,
1680964603285,,,,100.0,,,,
1680964603417,49.0,3.0,3.0,,26.0,26.0,18.0,
1680964620428,,,,100.0,,,,
1680964620477,35.0,2.0,14.0,,22.0,22.0,19.0,1.0
1680964827937,97.0,2.0,,,1.0,1.0,,
1680964845011,,,,100.0,,,,
1680964845086,97.0,2.0,,,1.0,1.0,,
1680964862071,84.0,2.0,9.0,,3.0,3.0,1.0,
1680964879072,59.0,2.0,34.0,,2.0,2.0,,
1680964896057,68.0,1.0,27.0,,1.0,1.0,1.0,
1680964913071,99.0,1.0,,,,,,
1680964930114,94.0,2.0,1.0,,1.0,1.0,2.0,
1680964947110,65.0,1.0,25.0,,4.0,4.0,2.0,
1680964964102,86.0,1.0,6.0,,4.0,4.0,2.0,
1680964981135,,,,100.0,,,,
1680964981182,85.0,2.0,5.0,,6.0,6.0,2.0,
1680964998194,99.0,1.0,,,,,,
1680965012295,99.0,1.0,,,,,,
1680965029328,99.0,1.0,,,,,,
1680965046404,99.0,1.0,,,,,,
1680965063439,99.0,1.0,,,,,,
1680965080477,99.0,1.0,,,,,,
1680965097506,99.0,1.0,,,,,,
1680965477837,100.0,,,,,,,
1680965481982,,,,100.0,,,,
1680965481995,96.0,2.0,1.0,,1.0,1.0,,
1680965498590,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680965515596,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680965532589,,,,100.0,,,,
1680965532618,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680965549605,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680965566603,37.0,2.0,32.0,,12.0,12.0,6.0,
1680965583617,76.0,2.0,8.0,,5.0,5.0,2.0,
1680965600615,62.0,2.0,14.0,,10.0,10.0,4.0,
1680965617600,99.0,1.0,,,,,,
1680965634634,62.0,2.0,11.0,,12.0,12.0,8.0,
1680965651620,,,,100.0,,,,
1680965651653,50.0,3.0,8.0,,23.0,23.0,9.0,
1680965668638,50.0,1.0,22.0,,12.0,12.0,3.0,
1680965681468,46.0,2.0,36.0,,8.0,8.0,2.0,
1680965698470,43.0,3.0,14.0,,23.0,23.0,6.0,
1680965715496,97.0,2.0,1.0,,,,,
1680965769539,,,,100.0,,,,
1680965769659,98.0,1.0,,,1.0,1.0,,
1680965786727,91.0,2.0,1.0,,5.0,5.0,1.0,
1680965804091,97.0,1.0,1.0,,1.0,1.0,,
1680965820091,99.0,1.0,,,,,,
1680965825136,97.0,1.0,1.0,,1.0,1.0,,
1680965830121,98.0,2.0,,,,,,
1680965835114,98.0,1.0,1.0,,,,,
1680965840152,100.0,,,,,,,
1680965862210,95.0,1.0,4.0,,,,,
1680965879193,96.0,1.0,3.0,,,,,
1680965896150,96.0,1.0,2.0,,1.0,1.0,,
1680965912245,97.0,1.0,2.0,,,,,
1680965929207,96.0,1.0,3.0,,,,,
1680965946225,97.0,2.0,1.0,,,,,
1680965963202,89.0,1.0,4.0,,4.0,4.0,1.0,
1680965980211,96.0,2.0,1.0,,1.0,1.0,,
1680965997184,97.0,2.0,1.0,,,,,
1680966014801,96.0,2.0,1.0,,1.0,1.0,,
1680966031755,97.0,2.0,,,1.0,1.0,,
1680966048719,97.0,2.0,1.0,,,,,
1680966065670,98.0,1.0,1.0,,,,,
1680967136543,100.0,,,,,,,
1680967157405,,,,100.0,,,,
1680967157412,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680967174058,,,,100.0,,,,
1680967174143,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680967187501,,,,100.0,,,,
1680967187554,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680967204696,,,,100.0,,,,
1680967204748,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680967349989,,,,100.0,,,,
1680967350081,98.0,,1.0,,1.0,1.0,,
1680967366939,,,,100.0,,,,
1680967367008,99.0,1.0,,,,,,
1680967384048,96.0,,1.0,,2.0,2.0,1.0,
1680967401022,96.0,2.0,1.0,,1.0,1.0,,
1680967418003,96.0,1.0,3.0,,,,,
1680967435010,97.0,1.0,2.0,,,,,
1680967452019,98.0,1.0,1.0,,,,,
1680967469000,99.0,1.0,,,,,,
1680967486017,96.0,1.0,2.0,,1.0,1.0,,
1680967503013,91.0,1.0,6.0,,1.0,1.0,,
1680967520002,88.0,2.0,10.0,,,,,
1680967541010,97.0,1.0,2.0,,,,,
1680967583935,,,,100.0,,,,
1680967584002,96.0,2.0,1.0,,1.0,1.0,,
1680967600987,,,,100.0,,,,
1680967601021,97.0,1.0,1.0,,1.0,1.0,,
1680967617991,96.0,2.0,1.0,,1.0,1.0,,
1680967634945,98.0,1.0,1.0,,,,,
1680967651901,96.0,1.0,1.0,,1.0,1.0,,
1680967668933,97.0,2.0,1.0,,,,,
1680967685934,96.0,2.0,1.0,,1.0,1.0,,
1680967702931,99.0,1.0,,,,,,
1680913658609,,,,100.0,,,,
1680913658616,99.0,1.0,,,,,,
1680913665508,98.0,1.0,1.0,,,,,
1680913851157,,,,100.0,,,,
1680913851216,99.0,,1.0,,,,,
1680913995609,98.0,1.0,1.0,,,,,
1680914020452,,,,100.0,,,,
1680914020460,88.0,3.0,1.0,,4.0,4.0,4.0,
1680914035606,99.0,1.0,,,,,,
1680914058339,98.0,1.0,1.0,,,,,
1680914073977,96.0,2.0,1.0,,,,1.0,
1680914090967,91.0,3.0,2.0,,1.0,1.0,1.0,
1680914108494,96.0,2.0,1.0,,1.0,1.0,,
1680914125488,96.0,2.0,1.0,,1.0,1.0,,
1680914142464,97.0,1.0,1.0,,1.0,1.0,,
1680914163259,97.0,2.0,1.0,,,,,
1680914180215,96.0,2.0,1.0,,,,,
1680914197174,96.0,1.0,1.0,,1.0,1.0,,
1680914214158,99.0,1.0,,,,,,
1680914231165,97.0,1.0,1.0,,,,,
1680914248133,96.0,,2.0,,1.0,1.0,,
1680914265141,98.0,1.0,1.0,,,,,
1680914282155,98.0,1.0,1.0,,,,,
1680914299172,,,,100.0,,,,
1680914299206,96.0,1.0,1.0,,1.0,1.0,,
1680914316222,96.0,2.0,1.0,,,,,
1680914333224,99.0,1.0,,,,,,
1680914350226,99.0,1.0,,,,,,
1680914367193,96.0,1.0,1.0,,1.0,1.0,,
1680914384205,97.0,2.0,1.0,,,,,
1680914401239,96.0,2.0,1.0,,,,,
1680914418268,97.0,1.0,2.0,,,,,
1680914435294,,,,100.0,,,,
1680914435355,96.0,1.0,1.0,,1.0,1.0,,
1680914452373,99.0,1.0,,,,,,
1680914469401,99.0,1.0,,,,,,
1680914486441,99.0,1.0,,,,,,
1680914505911,99.0,1.0,,,,,,
1680914522929,99.0,1.0,,,,,,
1680914539913,60.0,2.0,17.0,,5.0,5.0,,
1680914556909,97.0,2.0,,,1.0,1.0,,
1680914579437,96.0,2.0,1.0,,1.0,1.0,,
1680914595981,96.0,1.0,1.0,,1.0,1.0,,
1680914613016,99.0,1.0,,,,,,
1680914630050,96.0,,2.0,,1.0,1.0,,
1680914647034,99.0,1.0,,,,,,
1680914664006,97.0,1.0,1.0,,1.0,1.0,,
1680914681009,96.0,2.0,2.0,,,,,
1680914698010,93.0,2.0,4.0,,1.0,1.0,,
1680914716202,96.0,1.0,3.0,,,,,
1680914733195,96.0,2.0,1.0,,1.0,1.0,,
1680914750224,98.0,,2.0,,,,,
1680914767234,89.0,1.0,9.0,,1.0,1.0,,
1680914784224,83.0,1.0,13.0,,2.0,2.0,,
1680914809459,97.0,1.0,2.0,,,,,
1680914826450,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680914866651,,,,100.0,,,,
1680914866662,51.0,2.0,1.0,,40.0,40.0,5.0,1.0
1680914883752,,,,100.0,,,,
1680914883799,67.0,2.0,4.0,,17.0,17.0,9.0,
1680914900799,87.0,2.0,7.0,,2.0,2.0,1.0,
1680914917791,98.0,1.0,,,1.0,1.0,,
1680914934803,97.0,,,,2.0,2.0,1.0,
1680914951772,96.0,3.0,1.0,,,,,
1680914968712,97.0,1.0,2.0,,,,,
1680914985719,97.0,1.0,1.0,,1.0,1.0,,
1680915002736,98.0,2.0,,,,,,
1680915019717,97.0,1.0,2.0,,,,,
1680915038358,96.0,1.0,1.0,,1.0,1.0,,
1680915058235,100.0,,,,,,,
1680915075228,97.0,1.0,1.0,,,,,
1680915093113,97.0,,1.0,,1.0,1.0,,
1680915110074,99.0,1.0,,,,,,
1680915121191,98.0,1.0,1.0,,,,,
1680915144230,99.0,1.0,,,,,,
1680915161176,96.0,1.0,1.0,,1.0,1.0,,
1680915179491,97.0,1.0,1.0,,1.0,1.0,,
1680915196509,99.0,1.0,,,,,,
1680915212439,98.0,2.0,,,,,,
1680915229497,96.0,1.0,1.0,,1.0,1.0,,
1680915307235,,,,100.0,,,,
1680915307297,99.0,1.0,,,,,,
1680915510354,,,,100.0,,,,
1680915510466,97.0,2.0,,,1.0,1.0,,
1680915527527,,,,100.0,,,,
1680915527591,90.0,2.0,4.0,,2.0,2.0,,
1680915544595,97.0,2.0,,,1.0,1.0,,
1680915561603,97.0,1.0,1.0,,1.0,1.0,,
1680915578576,97.0,1.0,1.0,,1.0,1.0,,
1680915597096,98.0,1.0,1.0,,,,,
1680915614088,99.0,1.0,,,,,,
1680915631122,97.0,1.0,1.0,,1.0,1.0,,
1680915648355,99.0,1.0,,,,,,
1680915665158,98.0,1.0,1.0,,,,,
1680915682182,99.0,1.0,,,,,,
1680915701580,99.0,1.0,,,,,,
1680915718620,99.0,1.0,,,,,,
1680915735638,99.0,1.0,,,,,,
1680915752664,99.0,1.0,,,,,,
1680915769686,99.0,1.0,,,,,,
1680915786755,99.0,1.0,,,,,,
1680915804343,97.0,2.0,1.0,,,,,
1680915821409,99.0,1.0,,,,,,
1680915838439,99.0,1.0,,,,,,
1680915930896,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680915948053,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680915996735,,,,100.0,,,,
1680915996908,,1.0,,,96.0,96.0,,3.0
1680916013829,,,,100.0,,,,
1680916013866,2.0,2.0,2.0,,88.0,88.0,4.0,2.0
1680916408136,,,,100.0,,,,
1680916408203,,2.0,,,96.0,96.0,,2.0
1680916480581,,,,100.0,,,,
1680916480628,5.0,2.0,1.0,,84.0,84.0,6.0,2.0
1680916492399,,,,100.0,,,,
1680916492506,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680916509854,,,,100.0,,,,
1680916509866,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680916526519,68.0,2.0,4.0,,20.0,20.0,4.0,
1680916543509,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680916560462,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680916577497,2.0,3.0,1.0,,86.0,86.0,3.0,5.0
1680916623969,,,,100.0,,,,
1680916624055,,2.0,,,96.0,96.0,,2.0
1680916706478,,,,100.0,,,,
1680916706524,1.0,2.0,,,95.0,95.0,2.0,
1680916764063,,,,100.0,,,,
1680916764141,1.0,1.0,,,97.0,97.0,,1.0
1680916950976,,1.0,,,92.0,92.0,2.0,5.0
1680917410799,,,,100.0,,,,
1680917410880,1.0,2.0,1.0,,89.0,89.0,5.0,2.0
1680917450897,,,,100.0,,,,
1680917450995,1.0,1.0,,,96.0,96.0,1.0,1.0
1680917535400,,2.0,,,95.0,95.0,,3.0
1680917619184,,2.0,,,96.0,96.0,,2.0
1680917650113,,1.0,,,96.0,96.0,,3.0
1680917738015,1.0,1.0,,,97.0,97.0,,1.0
1680917752948,,2.0,,,93.0,93.0,,5.0
1680917802074,,,,100.0,,,,
1680917802125,,3.0,,,96.0,96.0,1.0,
1680917819162,,,,100.0,,,,
1680917819207,5.0,3.0,2.0,,84.0,84.0,5.0,1.0
1680917836230,77.0,1.0,3.0,,13.0,13.0,4.0,
1680917853261,96.0,1.0,2.0,,1.0,1.0,,
1680917870280,98.0,1.0,,,1.0,1.0,,
1680917887253,69.0,3.0,6.0,,19.0,19.0,2.0,
1680917904272,96.0,2.0,1.0,,1.0,1.0,,
1680917914387,,,,100.0,,,,
1680917914399,75.0,2.0,2.0,,17.0,17.0,3.0,
1680917974514,,,,100.0,,,,
1680917974564,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680917991611,2.0,3.0,3.0,,82.0,82.0,7.0,2.0
1680917999188,,,,100.0,,,,
1680917999268,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680918013918,,,,100.0,,,,
1680918013982,3.0,2.0,2.0,,84.0,84.0,4.0,4.0
1680918257686,,2.0,,,94.0,94.0,1.0,3.0
1680918815226,,,,100.0,,,,
1680918815290,,2.0,,,96.0,96.0,1.0,1.0
1680918946193,,,,100.0,,,,
1680918946256,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680918961702,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680918978785,61.0,2.0,11.0,,18.0,18.0,5.0,
1680919068137,96.0,1.0,1.0,,1.0,1.0,,
1680920026037,96.0,2.0,1.0,,1.0,1.0,,
1680920048825,,,,100.0,,,,
1680920048883,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680920053910,100.0,,,,,,,
1680920073283,,,,100.0,,,,
1680920073296,98.0,2.0,,,,,,
1680920571064,,,,100.0,,,,
1680920571118,97.0,1.0,1.0,,1.0,1.0,,
1680920589599,95.0,1.0,1.0,,2.0,2.0,1.0,
1680920589600,,,,100.0,,,,
1680920604402,86.0,2.0,4.0,,4.0,4.0,3.0,
1680920622429,,,,100.0,,,,
1680920622520,97.0,2.0,,,1.0,1.0,,
1680920639527,99.0,1.0,,,,,,
1680920656586,97.0,1.0,1.0,,,,,
1680920673610,99.0,1.0,,,,,,
1680920690624,99.0,1.0,,,,,,
1680920714289,99.0,1.0,,,,,,
1680920731319,79.0,1.0,12.0,,1.0,1.0,,
1680920748328,99.0,1.0,,,,,,
1680920765322,99.0,1.0,,,,,,
1680920782314,99.0,1.0,,,,,,
1680920799327,98.0,2.0,,,,,,
1680920824234,99.0,1.0,,,,,,
1680920841257,99.0,1.0,,,,,,
1680920858268,99.0,1.0,,,,,,
1680920875287,98.0,1.0,1.0,,,,,
1680920892327,98.0,1.0,,,1.0,1.0,,
1680920909326,,,,100.0,,,,
1680920909370,98.0,1.0,1.0,,,,,
1680920926432,,,,100.0,,,,
1680920926459,96.0,2.0,1.0,,1.0,1.0,,
1680920943474,99.0,1.0,,,,,,
1680920960464,99.0,1.0,,,,,,
1680920977502,99.0,1.0,,,,,,
1680920998855,98.0,1.0,,,1.0,1.0,,
1680921015917,96.0,2.0,1.0,,1.0,1.0,,
1680921032932,99.0,1.0,,,,,,
1680921049981,99.0,1.0,,,,,,
1680921066988,98.0,2.0,,,,,,
1680921084001,99.0,1.0,,,,,,
1680921102720,99.0,1.0,,,,,,
1680921119750,99.0,1.0,,,,,,
1680921136761,99.0,1.0,,,,,,
1680921153773,99.0,1.0,,,,,,
1680921170787,99.0,1.0,,,,,,
1680921181771,99.0,1.0,,,,,,
1680921198769,99.0,1.0,,,,,,
1680921215798,99.0,1.0,,,,,,
1680921232785,99.0,1.0,,,,,,
1680921249823,99.0,1.0,,,,,,
1680921266861,99.0,1.0,,,,,,
1680921283884,99.0,1.0,,,,,,
1680921300893,99.0,1.0,,,,,,
1680921317920,99.0,1.0,,,,,,
1680921334933,99.0,1.0,,,,,,
1680921351965,99.0,1.0,,,,,,
1680921364702,99.0,1.0,,,,,,
1680921381701,99.0,1.0,,,,,,
1680921398742,99.0,1.0,,,,,,
1680921415731,98.0,2.0,,,,,,
1680921432729,99.0,1.0,,,,,,
1680921449754,99.0,1.0,,,,,,
1680921466769,99.0,1.0,,,,,,
1680921483806,99.0,1.0,,,,,,
1680921500831,99.0,1.0,,,,,,
1680921517849,99.0,1.0,,,,,,
1680921534875,99.0,1.0,,,,,,
1680921547626,99.0,1.0,,,,,,
1680921564650,99.0,1.0,,,,,,
1680921581657,99.0,1.0,,,,,,
1680921598687,99.0,1.0,,,,,,
1680921615708,99.0,1.0,,,,,,
1680921632723,99.0,1.0,,,,,,
1680921649742,99.0,1.0,,,,,,
1680921666762,99.0,1.0,,,,,,
1680921683754,99.0,1.0,,,,,,
1680921700788,99.0,1.0,,,,,,
1680921717796,99.0,1.0,,,,,,
1680921730539,99.0,1.0,,,,,,
1680921747545,99.0,1.0,,,,,,
1680921764563,99.0,1.0,,,,,,
1680921781602,99.0,1.0,,,,,,
1680921798594,99.0,1.0,,,,,,
1680921815611,99.0,1.0,,,,,,
1680921832633,99.0,1.0,,,,,,
1680921849601,97.0,1.0,1.0,,,,,
1680921866592,99.0,1.0,,,,,,
1680921883611,99.0,1.0,,,,,,
1680921900636,99.0,1.0,,,,,,
1680921913442,99.0,1.0,,,,,,
1680921930449,99.0,1.0,,,,,,
1680921947455,99.0,1.0,,,,,,
1680921964477,99.0,1.0,,,,,,
1680921981507,99.0,1.0,,,,,,
1680921998552,99.0,1.0,,,,,,
1680922015584,99.0,1.0,,,,,,
1680922032605,98.0,2.0,,,,,,
1680922049671,99.0,1.0,,,,,,
1680922066711,99.0,1.0,,,,,,
1680922083734,99.0,1.0,,,,,,
1680922096357,99.0,1.0,,,,,,
1680922113372,99.0,1.0,,,,,,
1680922130376,99.0,1.0,,,,,,
1680922147398,99.0,1.0,,,,,,
1680922164429,98.0,1.0,,,1.0,1.0,,
1680922181464,99.0,1.0,,,,,,
1680922198503,99.0,1.0,,,,,,
1680922215542,99.0,1.0,,,,,,
1680922232578,99.0,1.0,,,,,,
1680922249608,99.0,1.0,,,,,,
1680922266686,99.0,1.0,,,,,,
1680922279267,99.0,1.0,,,,,,
1680922296280,99.0,1.0,,,,,,
1680922313293,99.0,1.0,,,,,,
1680922490903,97.0,1.0,1.0,,,,,
1680922653304,,,,100.0,,,,
1680922654148,2.0,2.0,2.0,,89.0,89.0,2.0,2.0
1680944588928,,,,100.0,,,,
1680944588988,98.0,1.0,1.0,,,,,
1680944631866,,,,100.0,,,,
1680944631917,44.0,1.0,23.0,,11.0,11.0,2.0,
1680944641499,98.0,2.0,,,,,,
1680944658492,,,,100.0,,,,
1680944658553,97.0,1.0,1.0,,1.0,1.0,,
1680989591397,100.0,,,,,,,
1680990444157,100.0,,,,,,,
1680991360242,100.0,,,,,,,
1680991378503,44.0,3.0,17.0,,21.0,21.0,4.0,
1680991405164,98.0,1.0,,,1.0,1.0,,
1680991422269,97.0,1.0,1.0,,1.0,1.0,,
1680991436197,,,,100.0,,,,
1680991436268,98.0,1.0,,,1.0,1.0,,
1680992521823,45.0,2.0,15.0,,22.0,22.0,2.0,
1680992521837,,,,100.0,,,,
1680992534045,98.0,1.0,,,1.0,1.0,,
1680992559247,96.0,1.0,1.0,,2.0,2.0,,
1680992576201,98.0,2.0,,,,,,
1680992601402,99.0,1.0,,,,,,
1680992626706,99.0,1.0,,,,,,
1680992643743,,,,100.0,,,,
1680992643802,96.0,1.0,1.0,,1.0,1.0,,
1680992672493,,,,100.0,,,,
1680992672585,96.0,1.0,2.0,,1.0,1.0,,
1680992697849,98.0,1.0,1.0,,,,,
1680992723064,98.0,1.0,1.0,,,,,
1680992740091,98.0,2.0,,,,,,
1680992757070,96.0,1.0,1.0,,1.0,1.0,,
1680992782299,99.0,1.0,,,,,,
1680992807514,97.0,1.0,1.0,,1.0,1.0,,
1680992832783,,,,100.0,,,,
1680992832853,100.0,,,,,,,
1680992849898,,,,100.0,,,,
1680992849956,97.0,1.0,1.0,,1.0,1.0,,
1680992875277,96.0,2.0,2.0,,,,,
1680992900604,99.0,1.0,,,,,,
1680992925952,79.0,1.0,12.0,,1.0,1.0,,
1680992951299,36.0,2.0,27.0,,9.0,9.0,1.0,
1680993362295,99.0,1.0,,,,,,
1680993675798,99.0,1.0,,,,,,
1680993990728,99.0,1.0,,,,,,
1680994307301,97.0,1.0,2.0,,,,,
1680994413969,,,,100.0,,,,
1680994414016,96.0,1.0,1.0,,2.0,2.0,,
1680994439242,97.0,2.0,,,1.0,1.0,,
1680994456256,99.0,1.0,,,,,,
1680994481516,99.0,1.0,,,,,,
1680994506753,99.0,1.0,,,,,,
1680994531958,97.0,2.0,,,1.0,1.0,,
1680994557251,97.0,2.0,,,1.0,1.0,,
1680994582475,99.0,1.0,,,,,,
1680994599498,97.0,2.0,,,1.0,1.0,,
1680994616474,97.0,2.0,,,1.0,1.0,,
1680994633427,99.0,1.0,,,,,,
1680994650445,97.0,2.0,,,1.0,1.0,,
1680994667448,98.0,2.0,,,,,,
1680994684451,97.0,2.0,,,1.0,1.0,,
1680994709747,66.0,2.0,14.0,,8.0,8.0,2.0,
1680994734996,96.0,2.0,,,1.0,1.0,1.0,
1680994760196,,,,100.0,,,,
1680994760237,46.0,2.0,3.0,,40.0,40.0,6.0,
1680994790721,52.0,2.0,8.0,,26.0,26.0,8.0,
1680994815948,96.0,1.0,2.0,,,,,
1680994841249,49.0,2.0,22.0,,19.0,19.0,1.0,
1680994866526,97.0,1.0,1.0,,1.0,1.0,,
1680994891772,99.0,1.0,,,,,,
1680994918063,99.0,1.0,,,,,,
1680994943376,99.0,1.0,,,,,,
1680994973614,99.0,1.0,,,,,,
1680994998929,97.0,1.0,2.0,,,,,
1680995024223,98.0,1.0,1.0,,,,,
1680995049513,99.0,1.0,,,,,,
1680995074796,99.0,1.0,,,,,,
1680995100035,99.0,1.0,,,,,,
1680995125265,60.0,3.0,22.0,,8.0,8.0,1.0,
1680995155768,99.0,1.0,,,,,,
1680995181044,99.0,1.0,,,,,,
1680995206272,99.0,1.0,,,,,,
1680995231495,99.0,1.0,,,,,,
1680995256737,36.0,2.0,27.0,,19.0,19.0,4.0,
1680995281969,98.0,1.0,1.0,,,,,
1680995307178,99.0,1.0,,,,,,
1680995330351,99.0,1.0,,,,,,
1680995355518,99.0,1.0,,,,,,
1680995380821,99.0,1.0,,,,,,
1680995397839,96.0,2.0,1.0,,1.0,1.0,,
1680995416241,,,,100.0,,,,
1680995416276,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680955108214,,,,100.0,,,,
1680955108254,99.0,1.0,,,,,,
1680955137076,100.0,,,,,,,
1680955154063,97.0,1.0,2.0,,,,,
1680955216961,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680955254239,99.0,1.0,,,,,,
1680955687944,,,,100.0,,,,
1680955688096,96.0,1.0,1.0,,1.0,1.0,,
1680955698833,,,,100.0,,,,
1680955698871,98.0,1.0,,,1.0,1.0,,
1680955703859,99.0,1.0,,,,,,
1680955742212,99.0,1.0,,,,,,
1680955766373,100.0,,,,,,,
1680955795275,99.0,1.0,,,,,,
1680955812329,80.0,2.0,9.0,,6.0,6.0,1.0,
1680955940624,,,,100.0,,,,
1680955940685,97.0,1.0,1.0,,,,,
1680957083485,98.0,2.0,,,,,,
1680957247647,,,,100.0,,,,
1680957247767,4.0,3.0,2.0,,86.0,86.0,2.0,2.0
1680957270881,,,,100.0,,,,
1680957270940,62.0,1.0,5.0,,26.0,26.0,5.0,
1680957287955,76.0,2.0,3.0,,11.0,11.0,7.0,
1680957307831,,,,100.0,,,,
1680957307916,95.0,3.0,,,2.0,2.0,,
1682474317138,,,,100.0,,,,
1682474317174,100.0,,,,,,,
