timestamp,ON_FOOT,WALKING,RUNNING,ON_BICYCLE,STILL,UNDEFINED,TILTING,IN_VEHICLE
1682490655568,3.0,3.0,,,88.0,1.0,,6.0
1682490672557,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682490689540,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682490706536,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682490723514,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682491060347,,,,,98.0,2.0,,
1682491077324,1.0,1.0,,,96.0,1.0,,1.0
1682491094303,,,,,99.0,1.0,,
1682491111303,,,,,99.0,1.0,,
1682491128305,,,,,95.0,1.0,,2.0
1682491145285,,,,,99.0,1.0,,
1682491162285,,,,,99.0,1.0,,
1682491179307,,,,,99.0,1.0,,
1682491196286,,,,,99.0,1.0,,
1682491213283,,,,,99.0,1.0,,
1682491230255,,,,,99.0,1.0,,
1682491243296,,,,,99.0,1.0,,
1682491260302,,,,,99.0,1.0,,
1682491277306,,,,,99.0,1.0,,
1682491294290,,,,,99.0,1.0,,
1682491311261,,,,,99.0,1.0,,
1682491328248,1.0,1.0,,,96.0,1.0,,1.0
1682491345203,,,,,98.0,2.0,,
1682491362196,,,,,99.0,1.0,,
1682491379213,,,,,98.0,2.0,,
1682491396243,,,,,99.0,1.0,,
1682491413228,,,,,99.0,1.0,,
1682491426233,,,,,99.0,1.0,,
1682491443253,,,,,99.0,1.0,,
1682491460241,,,,,99.0,1.0,,
1682491477237,,,,,99.0,1.0,,
1682491494239,,,,,99.0,1.0,,
1682491511221,,,,,99.0,1.0,,
1682491528211,,,,,99.0,1.0,,
1682491545201,,,,,99.0,1.0,,
1682509440708,1.0,1.0,,,98.0,1.0,,
1682509457648,,,,,99.0,1.0,,
1682509474635,,,,,99.0,1.0,,
1682509491603,1.0,1.0,,,99.0,,,
1682509509985,8.0,8.0,,2.0,85.0,2.0,,2.0
1682509563759,20.0,20.0,,3.0,43.0,2.0,,20.0
1682509580812,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682509597829,90.0,90.0,,1.0,6.0,2.0,,1.0
1682509630901,83.0,83.0,3.0,4.0,7.0,1.0,,1.0
1682509710951,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682509727951,81.0,81.0,1.0,2.0,10.0,1.0,,4.0
1682509810795,22.0,22.0,,3.0,65.0,3.0,,5.0
1682509829964,93.0,93.0,2.0,1.0,2.0,2.0,,
1682509846975,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682509914330,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682509931372,98.0,98.0,,,,2.0,,
1682509948379,91.0,91.0,,1.0,3.0,2.0,,2.0
1682509965343,,,,,98.0,2.0,,
1682509982347,,,,,99.0,1.0,,
1682509999308,,,,,99.0,1.0,,
1682510129786,81.0,81.0,4.0,3.0,4.0,2.0,,3.0
1682510146744,82.0,82.0,2.0,2.0,2.0,2.0,,5.0
1682510163770,81.0,81.0,1.0,7.0,3.0,3.0,,3.0
1682510180761,88.0,88.0,,1.0,7.0,1.0,,2.0
1682510197756,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682510214793,94.0,94.0,1.0,,2.0,2.0,,1.0
1682510257813,96.0,96.0,1.0,1.0,,2.0,,
1682510274795,94.0,94.0,,1.0,1.0,2.0,,1.0
1682510291746,96.0,96.0,,1.0,1.0,2.0,,
1682510308726,93.0,93.0,,2.0,2.0,2.0,,1.0
1682510331728,96.0,96.0,,,,4.0,,
1682510348717,96.0,96.0,,1.0,,3.0,,
1682510741548,96.0,96.0,3.0,,,1.0,,
1682510758531,96.0,96.0,1.0,1.0,,2.0,,
1682510774477,89.0,89.0,1.0,8.0,,2.0,,
1682510791489,94.0,94.0,3.0,2.0,,1.0,,
1682510808491,90.0,90.0,7.0,1.0,,2.0,,
1682510825498,96.0,96.0,1.0,1.0,,2.0,,
1682510842499,95.0,95.0,3.0,,1.0,1.0,,
1682510859530,96.0,96.0,1.0,1.0,,2.0,,
1682510876529,92.0,92.0,1.0,5.0,,2.0,,
1682510893493,95.0,95.0,3.0,1.0,,1.0,,
1682510946485,,,,,,,100.0,
1682510946551,98.0,98.0,,1.0,,1.0,,
1682510973122,,,,,,,100.0,
1682510973145,95.0,95.0,1.0,2.0,,2.0,,
1682510990150,95.0,95.0,1.0,1.0,1.0,2.0,,
1682511007151,85.0,85.0,2.0,1.0,5.0,2.0,,3.0
1682511024149,,,,,97.0,2.0,,1.0
1682511040891,,,,,99.0,1.0,,
1682511057856,12.0,12.0,,5.0,65.0,2.0,,10.0
1682511082738,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511099817,83.0,83.0,,4.0,5.0,2.0,,3.0
1682511116768,96.0,96.0,,1.0,,3.0,,
1682511135248,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511152262,84.0,84.0,1.0,3.0,5.0,2.0,,3.0
1682511169228,96.0,96.0,,,1.0,3.0,,
1682511186198,91.0,91.0,1.0,2.0,1.0,2.0,,2.0
1682511203174,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511220160,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511237148,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511254124,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511271112,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511288152,13.0,13.0,,5.0,40.0,1.0,,23.0
1682511385850,,,,,,,100.0,
1682511385908,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511402893,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511424276,96.0,96.0,,,,3.0,,1.0
1682511441310,,,,,,,100.0,
1682511441342,92.0,92.0,1.0,1.0,2.0,2.0,,2.0
1682511458339,,,,,,,100.0,
1682511458377,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511475357,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511492352,17.0,17.0,,4.0,36.0,3.0,,27.0
1682511509333,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511526368,,,,,,,100.0,
1682511526390,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511543398,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682511604778,1.0,1.0,,,97.0,1.0,,1.0
1682511622436,18.0,18.0,,5.0,45.0,3.0,,15.0
1682512303798,19.0,19.0,,3.0,62.0,2.0,,9.0
1682512320796,,,,,99.0,1.0,,
1682513978278,,,,,,,100.0,
1682513978343,33.0,33.0,1.0,8.0,37.0,1.0,,11.0
1682514421612,,,,,,,100.0,
1682514421636,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682514459037,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682514476047,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682514493042,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682514510056,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682514527049,1.0,1.0,,,96.0,1.0,,1.0
1682514544053,,,,,93.0,2.0,,3.0
1682514561031,2.0,2.0,,2.0,67.0,2.0,,22.0
1682514578186,,,,,96.0,2.0,,2.0
1682514591091,,,,,98.0,1.0,,1.0
1682514608071,,,,1.0,97.0,1.0,,1.0
1682514625059,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682514642084,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682514768680,,,,,98.0,1.0,,1.0
1682514785661,,,,,99.0,1.0,,
1682514802656,,,,,99.0,1.0,,
1682514819660,,,,,99.0,1.0,,
1682514836674,,,,,99.0,1.0,,
1682514853665,,,,,99.0,1.0,,
1682514870670,,,,,99.0,1.0,,
1682514887663,,,,,99.0,1.0,,
1682514904606,,,,,99.0,1.0,,
1682514921621,16.0,16.0,,1.0,58.0,3.0,,12.0
1682514938658,11.0,11.0,,2.0,67.0,1.0,,10.0
1682514955638,,,,,99.0,1.0,,
1682514968587,,,,,99.0,1.0,,
1682514985612,,,,,99.0,1.0,,
1682515002588,,,,,99.0,1.0,,
1682515019557,,,,,97.0,1.0,,1.0
1682515036527,,,,,97.0,2.0,,1.0
1682515053512,,,,,99.0,1.0,,
1682515070485,,,,,99.0,1.0,,
1682515087441,1.0,1.0,,,96.0,1.0,,1.0
1682515104390,1.0,1.0,,,97.0,1.0,,1.0
1682515121380,,,,,99.0,1.0,,
1682515138399,,,,,99.0,1.0,,
1682515151520,,,,,99.0,1.0,,
1682515253690,3.0,3.0,,1.0,85.0,2.0,,5.0
1682515555286,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682515592688,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682515609691,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682515626721,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682515643704,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682515660700,19.0,19.0,,4.0,30.0,2.0,,28.0
1682515677669,8.0,8.0,,3.0,62.0,2.0,,20.0
1682515694626,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682515717870,13.0,13.0,,3.0,41.0,1.0,,30.0
1682515734849,21.0,21.0,,3.0,32.0,2.0,,22.0
1682515751893,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682515768854,26.0,26.0,,5.0,35.0,2.0,,27.0
1682515785820,22.0,22.0,,6.0,44.0,1.0,,19.0
1682515802839,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682515819844,11.0,11.0,,2.0,38.0,1.0,,33.0
1682515836883,7.0,7.0,,1.0,62.0,2.0,,25.0
1682515853852,5.0,5.0,,1.0,56.0,1.0,,33.0
1682515870866,4.0,4.0,,,69.0,2.0,,21.0
1682515887874,6.0,6.0,,1.0,48.0,,,40.0
1682515900757,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682515917744,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682515934729,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682515951706,96.0,96.0,,,1.0,2.0,,1.0
1682516042003,,,,,,,100.0,
1682516042029,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682516058999,,,,,,,100.0,
1682516059016,24.0,24.0,1.0,11.0,36.0,2.0,,13.0
1682506109136,,,,,,,100.0,
1682506109185,93.0,93.0,2.0,1.0,1.0,3.0,,
1682506313602,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682506330055,84.0,84.0,3.0,6.0,1.0,2.0,,3.0
1682506347037,86.0,86.0,6.0,2.0,3.0,3.0,,
1682506364024,93.0,93.0,2.0,3.0,,2.0,,
1682506380984,95.0,95.0,3.0,1.0,,1.0,,
1682506397995,96.0,96.0,1.0,1.0,,2.0,,
1682506414962,92.0,92.0,4.0,3.0,,1.0,,
1682507146137,20.0,20.0,1.0,3.0,60.0,1.0,,8.0
1682507163107,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682507180060,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682507197041,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682507214017,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682507231004,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682507248051,,,,,98.0,2.0,,
1682507410562,13.0,13.0,,4.0,39.0,4.0,,22.0
1682507427581,26.0,26.0,,5.0,55.0,2.0,,7.0
1682507444553,,,,,99.0,1.0,,
1682507471803,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682507555088,9.0,9.0,,1.0,69.0,2.0,,11.0
1682507572048,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682507705963,5.0,5.0,,1.0,87.0,1.0,,4.0
1682507722917,20.0,20.0,,6.0,67.0,1.0,,5.0
1682507739958,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682507756947,32.0,32.0,,6.0,33.0,2.0,,16.0
1682507773990,32.0,32.0,,4.0,47.0,2.0,,8.0
1682507789104,28.0,28.0,,4.0,46.0,1.0,,12.0
1682507806099,31.0,31.0,,10.0,48.0,2.0,,6.0
1682507900727,2.0,2.0,,,97.0,1.0,,
1682508115910,22.0,22.0,,2.0,61.0,2.0,,7.0
1682508132886,34.0,34.0,,6.0,44.0,1.0,,9.0
1682508149887,1.0,1.0,,,96.0,2.0,,1.0
1682508166846,,,,,99.0,1.0,,
1682508183829,18.0,18.0,,3.0,53.0,1.0,,13.0
1682508200797,24.0,24.0,,5.0,43.0,3.0,,16.0
1682508273830,,,,,,,100.0,
1682508273859,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682508399929,,,,,,,100.0,
1682508399955,24.0,24.0,,2.0,43.0,3.0,,15.0
1682508416922,32.0,32.0,,2.0,49.0,2.0,,8.0
1682508434561,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682508451553,34.0,34.0,,3.0,42.0,2.0,,11.0
1682508468531,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682508485475,1.0,1.0,,,97.0,2.0,,
1682508502432,,,,,97.0,3.0,,
1682508578896,11.0,11.0,,3.0,57.0,2.0,,16.0
1682508595885,22.0,22.0,,6.0,53.0,2.0,,9.0
1682508609019,1.0,1.0,,,96.0,1.0,,1.0
1682508625982,14.0,14.0,,3.0,61.0,2.0,,14.0
1682508642965,2.0,2.0,,,96.0,2.0,,
1682508659952,11.0,11.0,,2.0,76.0,2.0,,7.0
1682508681426,24.0,24.0,,5.0,55.0,2.0,,8.0
1682508764517,10.0,10.0,,2.0,59.0,1.0,,17.0
1682508781500,14.0,14.0,,3.0,76.0,1.0,,4.0
1682508798484,1.0,1.0,,,96.0,3.0,,
1682508815418,,,,,98.0,2.0,,
1682508869805,24.0,24.0,,2.0,36.0,3.0,,21.0
1682508887097,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682508904077,2.0,2.0,,,96.0,1.0,,1.0
1682508921047,1.0,1.0,,,97.0,2.0,,
1682508938040,2.0,2.0,,,96.0,2.0,,
1682508955003,3.0,3.0,,,94.0,2.0,,1.0
1682509017771,13.0,13.0,,5.0,52.0,3.0,,16.0
1682509034743,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682509051721,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682509068682,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682509085660,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682509249009,93.0,93.0,2.0,1.0,1.0,3.0,,
1682509294221,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682509311204,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682509328170,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682509345141,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682509406710,14.0,14.0,,1.0,72.0,3.0,,6.0
1682509423723,13.0,13.0,,4.0,77.0,2.0,,3.0
1682498467591,96.0,96.0,,1.0,1.0,2.0,,
1682498467591,96.0,96.0,,1.0,1.0,2.0,,
1682498484611,94.0,94.0,,3.0,,2.0,,1.0
1682498484611,94.0,94.0,,3.0,,2.0,,1.0
1682498501615,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682498501615,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682498518576,,,,,99.0,1.0,,
1682498518576,,,,,99.0,1.0,,
1682498535558,,,,,98.0,1.0,,1.0
1682498535558,,,,,98.0,1.0,,1.0
1682498552580,8.0,8.0,,3.0,66.0,2.0,,11.0
1682498552580,8.0,8.0,,3.0,66.0,2.0,,11.0
1682498569560,,,,,,,100.0,
1682498569560,,,,,,,100.0,
1682498569584,3.0,3.0,,1.0,50.0,2.0,,36.0
1682498569584,3.0,3.0,,1.0,50.0,2.0,,36.0
1682498586548,3.0,3.0,,,52.0,1.0,,35.0
1682498586548,3.0,3.0,,,52.0,1.0,,35.0
1682498603554,,,,,,,100.0,
1682498603554,,,,,,,100.0,
1682498603583,,,,,98.0,2.0,,
1682498603583,,,,,98.0,2.0,,
1682498616510,1.0,1.0,,,97.0,1.0,,1.0
1682498616510,1.0,1.0,,,97.0,1.0,,1.0
1682498633501,,,,,97.0,2.0,,1.0
1682498633501,,,,,97.0,2.0,,1.0
1682498650461,2.0,2.0,,1.0,44.0,1.0,,42.0
1682498650461,2.0,2.0,,1.0,44.0,1.0,,42.0
1682498667457,8.0,8.0,,3.0,44.0,1.0,,26.0
1682498667457,8.0,8.0,,3.0,44.0,1.0,,26.0
1682498684450,1.0,1.0,,,97.0,1.0,,1.0
1682498684450,1.0,1.0,,,97.0,1.0,,1.0
1682498701509,,,,,,,100.0,
1682498701509,,,,,,,100.0,
1682498701534,5.0,5.0,,1.0,85.0,,,7.0
1682498701534,5.0,5.0,,1.0,85.0,,,7.0
1682498718535,15.0,15.0,,2.0,67.0,2.0,,8.0
1682498718535,15.0,15.0,,2.0,67.0,2.0,,8.0
1682498735519,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682498735519,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682498752568,97.0,97.0,,,,3.0,,
1682498752568,97.0,97.0,,,,3.0,,
1682498769538,93.0,93.0,,1.0,2.0,2.0,,1.0
1682498769538,93.0,93.0,,1.0,2.0,2.0,,1.0
1682498792982,,,,,,,100.0,
1682498792982,,,,,,,100.0,
1682498793007,1.0,1.0,,,97.0,1.0,,1.0
1682498793007,1.0,1.0,,,97.0,1.0,,1.0
1682498809988,,,,,,,100.0,
1682498809988,,,,,,,100.0,
1682498810013,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682498810013,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682498827005,92.0,92.0,,2.0,2.0,2.0,,1.0
1682498827005,92.0,92.0,,2.0,2.0,2.0,,1.0
1682498843973,96.0,96.0,,1.0,,3.0,,
1682498843973,96.0,96.0,,1.0,,3.0,,
1682498860976,89.0,89.0,3.0,1.0,2.0,3.0,,1.0
1682498860976,89.0,89.0,3.0,1.0,2.0,3.0,,1.0
1682498877985,,,,,99.0,1.0,,
1682498877985,,,,,99.0,1.0,,
1682498894953,12.0,12.0,,1.0,75.0,2.0,,5.0
1682498894953,12.0,12.0,,1.0,75.0,2.0,,5.0
1682498911959,13.0,13.0,,20.0,43.0,3.0,,18.0
1682498911959,13.0,13.0,,20.0,43.0,3.0,,18.0
1682498928942,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682498928942,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682498945972,97.0,97.0,1.0,1.0,,1.0,,
1682498945972,97.0,97.0,1.0,1.0,,1.0,,
1682499003773,97.0,97.0,1.0,,,2.0,,
1682499003773,97.0,97.0,1.0,,,2.0,,
1682499020752,94.0,94.0,2.0,,,4.0,,
1682499020752,94.0,94.0,2.0,,,4.0,,
1682499037759,96.0,96.0,2.0,1.0,,1.0,,
1682499037759,96.0,96.0,2.0,1.0,,1.0,,
1682499054764,94.0,94.0,3.0,1.0,,2.0,,
1682499054764,94.0,94.0,3.0,1.0,,2.0,,
1682499445968,85.0,85.0,,1.0,7.0,2.0,,4.0
1682499445968,85.0,85.0,,1.0,7.0,2.0,,4.0
1682499669330,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682499669330,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682499685839,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682499685839,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682499702852,30.0,30.0,,2.0,44.0,2.0,,15.0
1682499702852,30.0,30.0,,2.0,44.0,2.0,,15.0
1682499719847,,,,,99.0,1.0,,
1682499719847,,,,,99.0,1.0,,
1682499736832,1.0,1.0,,,97.0,2.0,,
1682499736832,1.0,1.0,,,97.0,2.0,,
1682499753790,,,,,99.0,1.0,,
1682499753790,,,,,99.0,1.0,,
1682499770752,,,,,99.0,1.0,,
1682499770752,,,,,99.0,1.0,,
1682499787714,,,,,99.0,1.0,,
1682499787714,,,,,99.0,1.0,,
1682499804688,,,,,99.0,1.0,,
1682499804688,,,,,99.0,1.0,,
1682499821666,,,,,99.0,1.0,,
1682499821666,,,,,99.0,1.0,,
1682499838642,,,,,99.0,1.0,,
1682499838642,,,,,99.0,1.0,,
1682499855621,,,,,99.0,1.0,,
1682499855621,,,,,99.0,1.0,,
1682499872587,,,,,99.0,1.0,,
1682499872587,,,,,99.0,1.0,,
1682499889574,,,,,99.0,1.0,,
1682499889574,,,,,99.0,1.0,,
1682499906558,,,,,99.0,1.0,,
1682499906558,,,,,99.0,1.0,,
1682499923539,,,,,99.0,1.0,,
1682499923539,,,,,99.0,1.0,,
1682499940520,,,,,99.0,1.0,,
1682499940520,,,,,99.0,1.0,,
1682499957490,,,,,99.0,1.0,,
1682499957490,,,,,99.0,1.0,,
1682499974477,,,,,99.0,1.0,,
1682499974477,,,,,99.0,1.0,,
1682499991462,,,,,99.0,1.0,,
1682499991462,,,,,99.0,1.0,,
1682500008439,,,,,99.0,1.0,,
1682500008439,,,,,99.0,1.0,,
1682500025418,,,,,99.0,1.0,,
1682500025418,,,,,99.0,1.0,,
1682500038540,,,,,99.0,1.0,,
1682500038540,,,,,99.0,1.0,,
1682500055527,,,,,99.0,1.0,,
1682500055527,,,,,99.0,1.0,,
1682500072508,,,,,99.0,1.0,,
1682500072508,,,,,99.0,1.0,,
1682500089480,,,,,99.0,1.0,,
1682500089480,,,,,99.0,1.0,,
1682500106474,,,,,99.0,1.0,,
1682500106474,,,,,99.0,1.0,,
1682500123463,,,,,99.0,1.0,,
1682500123463,,,,,99.0,1.0,,
1682500140441,,,,,99.0,1.0,,
1682500140441,,,,,99.0,1.0,,
1682500157432,,,,,99.0,1.0,,
1682500157432,,,,,99.0,1.0,,
1682500174407,,,,,99.0,1.0,,
1682500174407,,,,,99.0,1.0,,
1682500191394,,,,,99.0,1.0,,
1682500191394,,,,,99.0,1.0,,
1682500208391,,,,,99.0,1.0,,
1682500208391,,,,,99.0,1.0,,
1682500756010,,,,,,,100.0,
1682500756010,,,,,,,100.0,
1682500756046,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682500756046,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682500793401,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682500793401,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682500810402,,,,,,,100.0,
1682500810402,,,,,,,100.0,
1682500810447,90.0,90.0,1.0,2.0,3.0,3.0,,1.0
1682500810447,90.0,90.0,1.0,2.0,3.0,3.0,,1.0
1682500827417,95.0,95.0,,2.0,2.0,1.0,,
1682500827417,95.0,95.0,,2.0,2.0,1.0,,
1682500844412,95.0,95.0,1.0,,3.0,1.0,,
1682500844412,95.0,95.0,1.0,,3.0,1.0,,
1682500861405,,,,,,,100.0,
1682500861405,,,,,,,100.0,
1682500861430,91.0,91.0,1.0,1.0,4.0,3.0,,
1682500861430,91.0,91.0,1.0,1.0,4.0,3.0,,
1682500878427,95.0,95.0,1.0,1.0,2.0,1.0,,
1682500878427,95.0,95.0,1.0,1.0,2.0,1.0,,
1682500895417,97.0,97.0,,,1.0,2.0,,
1682500895417,97.0,97.0,,,1.0,2.0,,
1682500912383,96.0,96.0,1.0,1.0,1.0,1.0,,
1682500912383,96.0,96.0,1.0,1.0,1.0,1.0,,
1682500942607,,,,,,,100.0,
1682500942607,,,,,,,100.0,
1682500942649,85.0,85.0,3.0,4.0,4.0,3.0,,1.0
1682500942649,85.0,85.0,3.0,4.0,4.0,3.0,,1.0
1682501521275,96.0,96.0,2.0,1.0,,1.0,,
1682501538316,93.0,93.0,6.0,,,1.0,,
1682501555279,96.0,96.0,2.0,1.0,,1.0,,
1682501572261,94.0,94.0,1.0,4.0,,1.0,,
1682501589246,96.0,96.0,1.0,1.0,,2.0,,
1682501606222,96.0,96.0,1.0,2.0,,1.0,,
1682501623259,86.0,86.0,4.0,7.0,,3.0,,
1682501705452,2.0,2.0,,,85.0,3.0,,7.0
1682501722451,21.0,21.0,,2.0,34.0,2.0,,29.0
1682501739467,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682501756458,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682501773480,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682501790466,,,,,,,100.0,
1682501790521,5.0,5.0,,1.0,82.0,1.0,,7.0
1682501807498,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682501822083,,,,,,,100.0,
1682501822103,13.0,13.0,,2.0,38.0,1.0,,26.0
1682501839135,,,,,,,100.0,
1682501839156,10.0,10.0,,2.0,72.0,1.0,,8.0
1682501856164,13.0,13.0,,4.0,48.0,3.0,,17.0
1682501873164,11.0,11.0,,2.0,47.0,2.0,,23.0
1682501890134,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682501907112,95.0,95.0,,,1.0,1.0,,2.0
1682501924108,85.0,85.0,,1.0,6.0,1.0,,5.0
1682501941107,82.0,82.0,,2.0,5.0,2.0,,5.0
1682501958074,96.0,96.0,,1.0,,2.0,,1.0
1682501975115,84.0,84.0,,3.0,4.0,3.0,,4.0
1682501992100,,,,,,,100.0,
1682501992108,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682502004926,21.0,21.0,,3.0,35.0,2.0,,24.0
1682502021926,12.0,12.0,,4.0,47.0,1.0,,21.0
1682502038887,7.0,7.0,,4.0,41.0,3.0,,23.0
1682502055837,8.0,8.0,,2.0,70.0,1.0,,14.0
1682502072824,1.0,1.0,,,96.0,1.0,,2.0
1682502089814,5.0,5.0,,2.0,55.0,2.0,,20.0
1682502106792,4.0,4.0,,,78.0,2.0,,10.0
1682502123821,,,,,,,100.0,
1682502123854,1.0,1.0,,,78.0,2.0,,18.0
1682502140829,,,,,,,100.0,
1682502140862,1.0,1.0,,,97.0,2.0,,
1682502157865,,,,,98.0,1.0,,1.0
1682502174865,4.0,4.0,,1.0,82.0,2.0,,10.0
1682502187853,,,,,96.0,2.0,,2.0
1682502204825,2.0,2.0,,,92.0,3.0,,2.0
1682502221812,,,,,96.0,2.0,,1.0
1682502238798,,,,,99.0,1.0,,
1682502255796,,,,,,,100.0,
1682502255829,2.0,2.0,,,91.0,2.0,,3.0
1682502272818,,,,,99.0,1.0,,
1682502289819,,,,,99.0,1.0,,
1682502306797,,,,,,,100.0,
1682502306826,,,,,97.0,2.0,,1.0
1682502323790,,,,,99.0,1.0,,
1682502340784,2.0,2.0,,,91.0,3.0,,2.0
1682502357826,6.0,6.0,,3.0,66.0,2.0,,15.0
1682502370790,5.0,5.0,,1.0,72.0,2.0,,11.0
1682502387784,,,,,97.0,2.0,,1.0
1682502404774,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682502421771,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682502438759,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682502455737,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682502472733,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682502489721,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682502506754,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682502523770,11.0,11.0,,9.0,51.0,3.0,,19.0
1682502540723,17.0,17.0,1.0,15.0,34.0,2.0,,23.0
1682502557704,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682502574735,28.0,28.0,,13.0,32.0,2.0,,15.0
1682502591728,,,,,99.0,1.0,,
1682502608780,6.0,6.0,,,77.0,3.0,,8.0
1682502625776,,,,,,,100.0,
1682502625803,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1682502642787,25.0,25.0,1.0,22.0,26.0,3.0,,17.0
1682502655752,5.0,5.0,,14.0,67.0,2.0,,10.0
1682502672752,12.0,12.0,,17.0,61.0,3.0,,5.0
1682502689742,5.0,5.0,,7.0,85.0,1.0,,1.0
