timestamp,TILTING,STILL,UNDEFINED,IN_VEHICLE,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1680880616542,,97.0,1.0,1.0,1.0,1.0,,
1680880633550,,90.0,1.0,7.0,1.0,1.0,,
1680880650541,,96.0,2.0,2.0,,,,
1680880667523,,98.0,,1.0,1.0,1.0,,
1680880684525,,92.0,1.0,3.0,3.0,3.0,1.0,
1680880701538,,98.0,1.0,1.0,,,,
1680880718527,,98.0,1.0,1.0,,,,
1680880735523,,91.0,2.0,3.0,2.0,2.0,1.0,
1680880752545,,96.0,1.0,2.0,1.0,1.0,,
1680880769550,,96.0,1.0,2.0,1.0,1.0,,
1680880782010,,96.0,1.0,1.0,2.0,2.0,,
1680880799021,,97.0,1.0,2.0,,,,
1680880816049,,78.0,3.0,10.0,7.0,7.0,1.0,
1680880833073,,88.0,2.0,6.0,4.0,4.0,,
1680880850042,,96.0,2.0,2.0,,,,
1680880867034,,96.0,2.0,2.0,,,,
1680880884051,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680880901047,,96.0,2.0,2.0,,,,
1680880918084,,69.0,2.0,18.0,8.0,8.0,1.0,
1680880940105,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680880964965,,86.0,2.0,11.0,1.0,1.0,,
1680880981967,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680880998976,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680881015975,,77.0,1.0,17.0,3.0,3.0,,
1680881032973,,88.0,1.0,10.0,1.0,1.0,,
1680881049977,,61.0,1.0,30.0,5.0,5.0,1.0,
1680881066973,,49.0,3.0,32.0,10.0,10.0,3.0,
1680881083999,,71.0,2.0,14.0,6.0,6.0,5.0,
1680881101002,,95.0,1.0,4.0,,,,
1680881117981,,98.0,,2.0,,,,
1680881134983,,85.0,1.0,12.0,1.0,1.0,,
1680881147817,,78.0,2.0,17.0,2.0,2.0,,
1680881164826,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680881181847,,58.0,,40.0,1.0,1.0,,
1680881198846,,56.0,2.0,30.0,7.0,7.0,2.0,
1680881215857,,89.0,2.0,7.0,2.0,2.0,,
1680881232833,,97.0,1.0,2.0,,,,
1680881249838,,53.0,2.0,42.0,1.0,1.0,,
1680881266861,,97.0,1.0,2.0,,,,
1680881283901,,97.0,1.0,1.0,1.0,1.0,,
1680881300895,,77.0,1.0,12.0,8.0,8.0,1.0,
1680881317903,,77.0,2.0,19.0,1.0,1.0,,
1680881330707,,69.0,2.0,26.0,1.0,1.0,1.0,
1680881347699,,95.0,2.0,2.0,1.0,1.0,,
1680881364687,,96.0,2.0,1.0,1.0,1.0,,
1680881381713,,69.0,1.0,15.0,11.0,11.0,2.0,
1680881398699,,60.0,2.0,13.0,19.0,19.0,3.0,
1680881415706,,70.0,1.0,7.0,14.0,14.0,4.0,
1680881432703,,93.0,1.0,1.0,4.0,4.0,,
1680881449734,,84.0,3.0,4.0,8.0,8.0,,
1680881466757,,99.0,1.0,,,,,
1680881483787,,99.0,1.0,,,,,
1680881500814,,99.0,1.0,,,,,
1680881513613,,99.0,1.0,,,,,
1680881530610,,99.0,1.0,,,,,
1680881547616,,99.0,1.0,,,,,
1680881564625,,98.0,2.0,,,,,
1680881581647,,97.0,2.0,1.0,,,,
1680881598684,,97.0,1.0,1.0,1.0,1.0,,
1680881615692,,96.0,1.0,1.0,1.0,1.0,,
1680881632696,,99.0,1.0,,,,,
1680881649725,,99.0,1.0,,,,,
1680881666749,,99.0,1.0,,,,,
1680881683786,,96.0,1.0,1.0,1.0,1.0,,
1680881696527,,98.0,1.0,1.0,,,,
1680883922579,100.0,,,,,,,
1680883922619,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680883951490,,100.0,,,,,,
1680883964584,100.0,,,,,,,
1680883964636,,100.0,,,,,,
1680883981679,100.0,,,,,,,
1680883981726,,95.0,2.0,,3.0,3.0,,
1680883998752,100.0,,,,,,,
1680883998801,,94.0,1.0,,4.0,4.0,1.0,
1680884015800,,99.0,1.0,,,,,
1680884032821,,99.0,1.0,,,,,
1680884049846,100.0,,,,,,,
1680884049888,,95.0,2.0,1.0,2.0,2.0,,
1680884066892,,90.0,2.0,3.0,2.0,2.0,1.0,
1680884083924,100.0,,,,,,,
1680884083978,,79.0,1.0,4.0,10.0,10.0,4.0,
1680884100997,,81.0,1.0,3.0,12.0,12.0,2.0,
1680884118039,,84.0,1.0,3.0,8.0,8.0,3.0,
1680884135037,100.0,,,,,,,
1680884135058,,58.0,3.0,9.0,23.0,23.0,5.0,
1680884147490,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680884164482,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680884181491,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680884198682,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680884215874,,76.0,1.0,17.0,4.0,4.0,,
1680884233092,100.0,,,,,,,
1680884233175,,97.0,1.0,1.0,1.0,1.0,,
1680884250392,,98.0,2.0,,,,,
1680884267398,,46.0,2.0,35.0,5.0,5.0,2.0,
1680884284462,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680884340575,,36.0,2.0,19.0,20.0,20.0,6.0,
1680884357797,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680884374928,,96.0,1.0,2.0,,,,
1680884391938,100.0,,,,,,,
1680884392002,,100.0,,,,,,
1680884416199,,100.0,,,,,,
1680884445084,,100.0,,,,,,
1680884462107,,99.0,1.0,,,,,
1680884479308,,99.0,1.0,,,,,
1680884496519,,99.0,1.0,,,,,
1680884513705,100.0,,,,,,,
1680884513736,,93.0,1.0,3.0,1.0,1.0,,
1680884530965,100.0,,,,,,,
1680884531019,,32.0,2.0,14.0,31.0,31.0,10.0,1.0
1680884548242,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680884565441,,99.0,1.0,,,,,
1680884582639,,99.0,1.0,,,,,
1680884599857,,99.0,1.0,,,,,
1680884617039,,99.0,1.0,,,,,
1680884634215,,99.0,1.0,,,,,
1680884651432,,99.0,1.0,,,,,
1680884668449,,100.0,,,,,,
1680884685473,,99.0,1.0,,,,,
1680884702495,,99.0,1.0,,,,,
1680884713681,,99.0,1.0,,,,,
1680884730866,,99.0,1.0,,,,,
1680884748049,,99.0,1.0,,,,,
1680884765248,,99.0,1.0,,,,,
1680884782442,,99.0,1.0,,,,,
1680884799687,,99.0,1.0,,,,,
1680884816895,,99.0,1.0,,,,,
1680884885667,100.0,,,,,,,
1680884885715,,36.0,2.0,17.0,26.0,26.0,9.0,1.0
1680884896569,,100.0,,,,,,
1680884913612,,95.0,2.0,1.0,2.0,2.0,,
1680884930737,,78.0,1.0,8.0,11.0,11.0,1.0,
1680884947944,,82.0,,5.0,10.0,10.0,2.0,
1680884965193,,62.0,2.0,12.0,19.0,19.0,3.0,
1680884982513,,98.0,1.0,1.0,,,,
1680884999703,,65.0,2.0,17.0,13.0,13.0,2.0,
1680885016881,,52.0,3.0,14.0,21.0,21.0,9.0,
1680885034047,,75.0,2.0,13.0,7.0,7.0,2.0,
1680885051230,,76.0,1.0,10.0,10.0,10.0,2.0,
1680887286373,100.0,,,,,,,
1680887286449,,100.0,,,,,,
1680841928813,,100.0,,,,,,
1680841992135,,6.0,1.0,3.0,21.0,21.0,66.0,1.0
1680842019559,,96.0,1.0,1.0,1.0,1.0,,
1680842036623,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842057544,,5.0,2.0,3.0,13.0,13.0,75.0,
1680842074579,,4.0,1.0,5.0,10.0,10.0,77.0,
1680842091706,,4.0,2.0,5.0,12.0,12.0,75.0,
1680842108558,,1.0,1.0,4.0,6.0,6.0,88.0,
1680842125688,,2.0,2.0,3.0,5.0,5.0,87.0,
1680842142800,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842159945,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842176988,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842194255,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842211124,,3.0,1.0,6.0,83.0,83.0,2.0,1.0
1680842228146,,8.0,2.0,3.0,83.0,83.0,2.0,1.0
1680842245240,,4.0,2.0,4.0,83.0,83.0,4.0,2.0
1680842262428,,4.0,2.0,2.0,90.0,90.0,1.0,1.0
1680842279597,,2.0,1.0,2.0,92.0,92.0,1.0,1.0
1680842296757,,3.0,1.0,1.0,94.0,94.0,,1.0
1680842422833,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842484868,,,2.0,,96.0,96.0,,2.0
1680842500493,,1.0,2.0,2.0,90.0,90.0,1.0,2.0
1680842517613,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842534784,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842594948,,3.0,2.0,,92.0,92.0,1.0,2.0
1680842708862,,,,,91.0,91.0,,9.0
1680842724491,100.0,,,,,,,
1680842724575,,1.0,1.0,2.0,92.0,92.0,2.0,1.0
1680842790593,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842856813,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842873919,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842890962,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842905814,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842936325,,29.0,2.0,20.0,28.0,28.0,7.0,1.0
1680842952113,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842957157,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680842962154,,1.0,2.0,3.0,88.0,88.0,2.0,3.0
1680842967158,,,2.0,1.0,95.0,95.0,1.0,1.0
1680843029814,,2.0,1.0,,96.0,96.0,1.0,
1680843049845,,2.0,2.0,2.0,86.0,86.0,3.0,4.0
1680843066342,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680843280957,,,1.0,,96.0,96.0,,3.0
1680843297995,,2.0,2.0,1.0,95.0,95.0,,
1680843315015,,4.0,2.0,7.0,81.0,81.0,3.0,1.0
1680843370239,,,2.0,,96.0,96.0,,2.0
1680843387320,,1.0,2.0,2.0,90.0,90.0,2.0,1.0
1680843404475,,1.0,3.0,,95.0,95.0,1.0,
1680843421634,,,3.0,1.0,96.0,96.0,,
1680843438366,,1.0,2.0,2.0,93.0,93.0,2.0,
1680843455445,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680843472272,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680843489286,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680843553851,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680843570890,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680843592455,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680843609673,100.0,,,,,,,
1680843609843,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680843625783,100.0,,,,,,,
1680843625815,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680843649848,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844084089,100.0,,,,,,,
1680844084118,,86.0,3.0,5.0,4.0,4.0,,
1680844100867,,98.0,2.0,,,,,
1680844118034,,100.0,,,,,,
1680844135247,,99.0,1.0,,,,,
1680844152273,,99.0,1.0,,,,,
1680844169318,,99.0,1.0,,,,,
1680844186381,,99.0,1.0,,,,,
1680844203959,,97.0,1.0,1.0,,,,
1680844220999,,97.0,2.0,,1.0,1.0,,
1680844238068,,99.0,1.0,,,,,
1680844255177,,96.0,1.0,1.0,1.0,1.0,,
1680844272155,,100.0,,,,,,
1680844283733,,100.0,,,,,,
1680844300752,,99.0,1.0,,,,,
1680844317764,,99.0,1.0,,,,,
1680844334797,,68.0,2.0,21.0,2.0,2.0,,
1680844351825,,96.0,1.0,3.0,,,,
1680844368876,,98.0,1.0,1.0,,,,
1680844385927,,91.0,2.0,5.0,1.0,1.0,,
1680844402970,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844420037,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844437068,,98.0,2.0,,,,,
1680844523045,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844571582,100.0,,,,,,,
1680844571612,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844615854,,99.0,1.0,,,,,
1680844632861,100.0,,,,,,,
1680844632891,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844649935,100.0,,,,,,,
1680844649944,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844734870,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844754178,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844778717,,3.0,1.0,86.0,3.0,3.0,1.0,
1680844795781,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844812894,100.0,,,,,,,
1680844812988,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844830064,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844852140,100.0,,,,,,,
1680844852180,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844869194,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844886251,,,1.0,96.0,,,,
1680844903349,,6.0,2.0,87.0,,,,
1680844936775,100.0,,,,,,,
1680844936825,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844978625,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680844995718,,1.0,2.0,89.0,2.0,2.0,3.0,
1680845012799,,2.0,1.0,96.0,,,,
1680845029814,,2.0,1.0,91.0,1.0,1.0,4.0,
1680845046809,,4.0,2.0,81.0,4.0,4.0,1.0,
1680845063861,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680845086447,100.0,,,,,,,
1680845106854,100.0,,,,,,,
1680845106881,,44.0,2.0,21.0,10.0,10.0,3.0,
1680845132322,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680845157745,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680845162894,,2.0,1.0,90.0,1.0,1.0,,
1680845181869,100.0,,,,,,,
1680845181874,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680845202195,,55.0,2.0,15.0,15.0,15.0,3.0,
1680845207338,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680845224441,,100.0,,,,,,
1680845248578,,96.0,2.0,1.0,,,,
1680845265557,,97.0,2.0,1.0,,,,
1680845282539,,90.0,2.0,5.0,1.0,1.0,,
1680845299523,,98.0,1.0,1.0,,,,
1680845306982,100.0,,,,,,,
1680845307069,,96.0,2.0,2.0,,,,
1680845312240,100.0,,,,,,,
1680845312311,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680845317518,,8.0,1.0,87.0,,,2.0,
1680845334546,,2.0,2.0,96.0,,,,
1680845351587,,4.0,1.0,94.0,,,,
1680845360952,100.0,,,,,,,
1680845361220,,3.0,1.0,91.0,1.0,1.0,3.0,
1680845369015,100.0,,,,,,,
1680845369150,,10.0,2.0,85.0,,,2.0,
1680845386263,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680845387865,100.0,,,,,,,
1680845409145,100.0,,,,,,,
1680845409307,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680845673490,100.0,,,,,,,
1680845695052,100.0,,,,,,,
1680845695071,,2.0,1.0,91.0,2.0,2.0,1.0,
1680845720907,,,2.0,97.0,,,,
1680845802563,100.0,,,,,,,
1680845832745,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680845858624,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680845876211,,96.0,1.0,3.0,,,,
1680845881422,,100.0,,,,,,
1680845886585,,100.0,,,,,,
1680845891815,,100.0,,,,,,
1680845897172,,100.0,,,,,,
1680845964265,100.0,,,,,,,
1680846039078,100.0,,,,,,,
1680846039085,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846124212,100.0,,,,,,,
1680846182101,100.0,,,,,,,
1680846182458,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846228645,100.0,,,,,,,
1680846228732,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846325341,100.0,,,,,,,
1680846325344,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846347269,100.0,,,,,,,
1680846383610,100.0,,,,,,,
1680846383851,,48.0,2.0,18.0,16.0,16.0,7.0,
1680846410207,100.0,,,,,,,
1680846410252,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846427851,,99.0,1.0,,,,,
1680846454116,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846464398,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846469557,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846474726,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846502466,100.0,,,,,,,
1680846502580,,49.0,2.0,7.0,25.0,25.0,13.0,
1680846510484,100.0,,,,,,,
1680846510675,100.0,,,,,,,
1680846510755,,41.0,3.0,24.0,17.0,17.0,5.0,
1680846545346,100.0,,,,,,,
1680846545451,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846649969,100.0,,,,,,,
1680846649987,,44.0,3.0,22.0,14.0,14.0,8.0,
1680846671154,,27.0,3.0,23.0,20.0,20.0,7.0,1.0
1680846681457,100.0,,,,,,,
1680846681562,,100.0,,,,,,
1680846707861,100.0,,,,,,,
1680846707887,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846734095,,,1.0,94.0,,,,
1680846751166,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846768277,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846785437,,2.0,1.0,87.0,1.0,1.0,,
1680846802508,,1.0,2.0,83.0,,,,
1680846819577,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846836603,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846853669,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846864784,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846881798,,56.0,2.0,19.0,10.0,10.0,5.0,
1680846898975,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846923560,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680846940638,,4.0,2.0,81.0,,,1.0,
1680846957691,,,1.0,93.0,,,,
1680846974813,,3.0,1.0,88.0,1.0,1.0,,
1680846991910,,5.0,2.0,81.0,1.0,1.0,,
1680847008904,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680847025920,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680847043009,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680847060070,,10.0,1.0,76.0,1.0,1.0,,
1680847077218,,2.0,1.0,89.0,,,,
1680847094370,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680847111472,,53.0,2.0,17.0,17.0,17.0,4.0,
1680847128525,,45.0,3.0,29.0,12.0,12.0,3.0,
1680847145539,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680847162546,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680847166974,100.0,,,,,,,
1680847167140,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680847184178,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680847199583,,34.0,3.0,23.0,31.0,31.0,3.0,
1680847216608,,61.0,2.0,19.0,2.0,2.0,,
1680847233059,,54.0,1.0,23.0,13.0,13.0,2.0,
1680847250170,,49.0,2.0,34.0,10.0,10.0,1.0,
1680847266946,,49.0,1.0,32.0,12.0,12.0,2.0,
1680847274580,100.0,,,,,,,
1680847274723,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680847279860,100.0,,,,,,,
1680847279914,,57.0,1.0,26.0,8.0,8.0,2.0,
1680847285050,,4.0,2.0,77.0,2.0,2.0,2.0,
1680847290248,,3.0,1.0,89.0,1.0,1.0,,
1680847308760,,,1.0,97.0,1.0,1.0,,
1680847325887,,1.0,1.0,97.0,,,,
1680847343026,,,2.0,96.0,1.0,1.0,,
1680847360073,,,1.0,97.0,,,,
1680847377094,,4.0,1.0,76.0,9.0,9.0,1.0,
1680847391818,100.0,,,,,,,
1680847391997,,2.0,1.0,84.0,,,,
1680847409119,,2.0,1.0,79.0,,,,
1680847426167,,2.0,1.0,79.0,,,,
1680847446695,,,1.0,96.0,,,,
1680847463878,,,1.0,97.0,,,,
1680847483231,,,1.0,97.0,,,,
1680847500294,,7.0,1.0,82.0,,,,
1680847517333,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680847534347,,66.0,1.0,18.0,1.0,1.0,1.0,
1680847551320,,11.0,1.0,81.0,,,,
1680847568310,,,1.0,97.0,,,,
1680847585332,,,1.0,96.0,,,,
1680847602321,,,1.0,97.0,,,,
1680847619295,,,1.0,95.0,,,,
1680847636257,,,1.0,96.0,,,,
1680847653236,,,1.0,96.0,,,,
1680847666110,,,1.0,97.0,,,,
1680847683136,,,2.0,95.0,,,,
1680847700141,,,1.0,90.0,,,,
1680847717213,,,1.0,94.0,,,,
1680847734215,,1.0,1.0,96.0,,,,
1680847751214,,18.0,1.0,72.0,2.0,2.0,,
1680847768234,,4.0,2.0,89.0,,,,
1680847785236,,,,96.0,,,,
1680847802243,,,1.0,92.0,,,,
1680847819239,,1.0,,91.0,,,,
1680847836269,,,1.0,97.0,,,,
1680847849063,,,1.0,95.0,,,,
1680847866079,,1.0,,90.0,,,,
1680847883140,,1.0,1.0,73.0,,,,
1680847900202,,,,89.0,,,,
1680847917176,,1.0,2.0,91.0,,,,
1680847934152,,,2.0,96.0,,,,
1680847951164,,,1.0,96.0,,,,
1680847968175,,,,96.0,,,,
1680847985250,,,1.0,97.0,,,,
1680848002285,,,,95.0,,,,
1680848019310,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680848032016,,1.0,2.0,85.0,,,,
1680848049029,,,1.0,93.0,,,,
1680848066023,,2.0,1.0,83.0,,,,
1680848083018,,2.0,,85.0,,,,
1680848100013,,,2.0,96.0,,,,
1680848116996,,,1.0,97.0,,,,
1680848133982,,2.0,1.0,94.0,,,,
1680848150963,,,2.0,96.0,,,,
1680848167957,,,1.0,96.0,,,,
1680848184947,,2.0,2.0,83.0,,,,
1680848202078,,3.0,1.0,87.0,,,,
1680848214851,,1.0,1.0,95.0,,,,
1680848231991,,3.0,1.0,94.0,,,,
1680848249073,,,1.0,96.0,1.0,1.0,,
1680848266058,,,2.0,96.0,,,,
1680848283064,,,1.0,91.0,,,,
1680848300055,,2.0,1.0,85.0,,,,
1680848317107,,,1.0,96.0,,,,
1680848334172,,,1.0,97.0,,,,
1680848351166,,,1.0,96.0,,,,
1680848368145,,,1.0,97.0,,,,
1680848385485,,,1.0,96.0,,,,
1680848397909,,,,98.0,,,,
1680848414958,,,1.0,97.0,,,,
1680848432139,,,1.0,96.0,,,,
1680848449727,,1.0,,88.0,,,,
1680848466385,100.0,,,,,,,
1680848466390,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680848471208,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680848488346,,40.0,1.0,32.0,11.0,11.0,3.0,
1680848505513,,38.0,1.0,21.0,20.0,20.0,4.0,
1680848522564,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680848536444,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680848553549,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680848570660,,4.0,1.0,76.0,4.0,4.0,,
1680848585272,100.0,,,,,,,
1680848585476,100.0,,,,,,,
1680848585593,,1.0,1.0,77.0,,,,
1680849269977,100.0,,,,,,,
1680849270106,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680849584652,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680849897807,,,2.0,95.0,,,,
1680850212675,,1.0,2.0,79.0,1.0,1.0,1.0,
1680850323679,100.0,,,,,,,
1680850344457,100.0,,,,,,,
1680850344627,,,1.0,84.0,,,,
1680850552826,100.0,,,,,,,
1680850573453,100.0,,,,,,,
1680850573499,,55.0,2.0,15.0,14.0,14.0,6.0,
1680850599853,,95.0,1.0,1.0,1.0,1.0,1.0,
1680850710075,100.0,,,,,,,
1680850888411,100.0,,,,,,,
1680850888448,,53.0,2.0,12.0,21.0,21.0,6.0,
1680850905447,,99.0,1.0,,,,,
1680850910561,,96.0,1.0,2.0,1.0,1.0,,
1680850915719,,82.0,1.0,7.0,8.0,8.0,1.0,
1680850921175,,73.0,1.0,12.0,8.0,8.0,3.0,
1680850926548,,76.0,1.0,10.0,10.0,10.0,2.0,
1680850931798,,85.0,2.0,5.0,6.0,6.0,2.0,
1680850937052,,62.0,1.0,17.0,13.0,13.0,5.0,
1680850942225,,48.0,1.0,10.0,29.0,29.0,9.0,
1680850947429,,91.0,2.0,1.0,4.0,4.0,2.0,
1680850952651,,51.0,2.0,9.0,30.0,30.0,5.0,
1680850975881,100.0,,,,,,,
1680850976012,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680850986269,,55.0,2.0,11.0,18.0,18.0,5.0,
1680851009633,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680851021870,,99.0,1.0,,,,,
1680851038831,100.0,,,,,,,
1680851039085,,45.0,2.0,8.0,36.0,36.0,6.0,
1680851066945,,100.0,,,,,,
1680851072078,,98.0,1.0,1.0,,,,
1680851077339,100.0,,,,,,,
1680851077478,,60.0,2.0,11.0,14.0,14.0,5.0,
1680851122883,100.0,,,,,,,
1680851122924,,65.0,2.0,11.0,6.0,6.0,14.0,
1680851128126,100.0,,,,,,,
1680851128256,,67.0,1.0,9.0,12.0,12.0,9.0,
1680851133511,100.0,,,,,,,
1680851133607,,54.0,1.0,15.0,11.0,11.0,17.0,
1680851138884,100.0,,,,,,,
1680851138983,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680851144230,,68.0,2.0,4.0,14.0,14.0,11.0,
1680851149481,,53.0,3.0,12.0,21.0,21.0,10.0,
1680851166647,100.0,,,,,,,
1680851166774,,94.0,1.0,1.0,2.0,2.0,2.0,
1680851172035,,41.0,3.0,9.0,31.0,31.0,15.0,
1680851177250,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680851182383,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680851186209,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680851199650,100.0,,,,,,,
1680851199842,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680851220190,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680851249465,,100.0,,,,,,
1680851262035,,100.0,,,,,,
1680851279169,,98.0,1.0,,1.0,1.0,,
1680851296370,,97.0,1.0,1.0,1.0,1.0,,
1680851303141,100.0,,,,,,,
1680851303408,,73.0,2.0,7.0,8.0,8.0,3.0,
1680851528567,100.0,,,,,,,
1680851575851,,100.0,,,,,,
1680851602203,,100.0,,,,,,
1680851607404,,99.0,1.0,,,,,
1680851633698,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680851659956,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680851693367,,44.0,3.0,24.0,7.0,7.0,6.0,
1680851718670,,99.0,,1.0,,,,
1680851735708,,98.0,1.0,1.0,,,,
1680851756556,100.0,,,,,,,
1680851958166,100.0,,,,,,,
1680851970473,,97.0,2.0,1.0,,,,
1680851996649,,49.0,2.0,36.0,5.0,5.0,2.0,
1680852014153,,97.0,1.0,1.0,,,,
1680852028180,,96.0,1.0,2.0,,,,
1680852038499,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680852043820,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680852070204,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680852103571,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
